Centre,Gender,Labour Category,Labour Type,July-12,August-12,September-12,October-12,November-12,December-12,January-13,February-13,March-13,April-13,May-13,June-13,Annual Average,State,District,Centre_length
MOMAUPURODIA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SHAJAPUR,12
MOMAUPURODIA,M,"SKILLED 
LABOUR",CARPENTER,-,150.00,145.00,150.00,150.00,150.00,-,150.00,150.00,150.00,150.00,150.00,149.50,MADHYA PRADESH,SHAJAPUR,12
MOMAUPURODIA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SHAJAPUR,12
MOMAUPURODIA,M,"SKILLED 
LABOUR",COBBLER,-,150.00,150.00,150.00,150.00,150.00,-,150.00,-,150.00,150.00,150.00,150.00,MADHYA PRADESH,SHAJAPUR,12
MOMAUPURODIA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SHAJAPUR,12
VIJAYPUR,M,FIELD LABOUR,PLOUGHMAN,-,-,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,MADHYA PRADESH,SHEOPURKALA,8
VIJAYPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SHEOPURKALA,8
VIJAYPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,150.00,-,-,-,-,150.00,MADHYA PRADESH,SHEOPURKALA,8
VIJAYPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,150.00,-,-,-,-,150.00,MADHYA PRADESH,SHEOPURKALA,8
VIJAYPUR,M,FIELD LABOUR,SOWER,-,-,150.00,150.00,-,-,150.00,150.00,150.00,150.00,-,-,150.00,MADHYA PRADESH,SHEOPURKALA,8
VIJAYPUR,W,FIELD LABOUR,SOWER,-,-,150.00,150.00,-,-,150.00,150.00,150.00,150.00,-,-,150.00,MADHYA PRADESH,SHEOPURKALA,8
VIJAYPUR,M,HERDSMEN,HERDSMEN,-,-,50.00,50.00,-,-,50.00,50.00,50.00,50.00,50.00,50.00,50.00,MADHYA PRADESH,SHEOPURKALA,8
VIJAYPUR,W,HERDSMEN,HERDSMEN,-,-,50.00,50.00,-,-,50.00,-,-,-,-,-,50.00,MADHYA PRADESH,SHEOPURKALA,8
VIJAYPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,200.00,-,-,-,-,-,-,-,-,-,200.00,MADHYA PRADESH,SHEOPURKALA,8
VIJAYPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,200.00,-,-,-,-,-,-,-,-,-,200.00,MADHYA PRADESH,SHEOPURKALA,8
VIJAYPUR,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,MADHYA PRADESH,SHEOPURKALA,8
VIJAYPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SHEOPURKALA,8
VIJAYPUR,M,"SKILLED 
LABOUR",CARPENTER,-,-,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,MADHYA PRADESH,SHEOPURKALA,8
VIJAYPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SHEOPURKALA,8
KHANIADHANA,M,FIELD LABOUR,PLOUGHMAN,200.00,200.00,250.00,250.00,150.00,200.00,200.00,200.00,200.00,-,200.00,-,205.00,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,200.00,200.00,-,200.00,250.00,200.00,200.00,-,-,-,208.33,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,150.00,-,200.00,250.00,200.00,200.00,-,-,-,200.00,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,M,FIELD LABOUR,SOWER,150.00,200.00,-,-,200.00,200.00,-,-,-,-,-,-,187.50,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,W,FIELD LABOUR,SOWER,150.00,-,-,-,150.00,150.00,-,-,-,-,-,-,150.00,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,M,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,150.00,150.00,200.00,200.00,200.00,-,200.00,-,190.00,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,W,HERDSMEN,HERDSMEN,200.00,150.00,150.00,150.00,150.00,150.00,200.00,200.00,200.00,-,-,-,172.22,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,250.00,200.00,150.00,200.00,200.00,250.00,250.00,-,250.00,-,215.00,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,150.00,200.00,200.00,150.00,200.00,200.00,250.00,250.00,-,250.00,-,205.00,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,200.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,-,300.00,-,290.00,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,M,"SKILLED 
LABOUR",CARPENTER,300.00,200.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,-,300.00,-,290.00,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,M,"SKILLED 
LABOUR",COBBLER,250.00,-,300.00,300.00,300.00,300.00,-,300.00,300.00,-,300.00,-,293.75,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SHIVPURI,11
GMILINA,M,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,120.00,120.00,MADHYA PRADESH,SIDHI,7
GMILINA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIDHI,7
GMILINA,M,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,120.00,120.00,MADHYA PRADESH,SIDHI,7
GMILINA,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIDHI,7
GMILINA,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,175.00,175.00,MADHYA PRADESH,SIDHI,7
GMILINA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIDHI,7
GMILINA,M,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,175.00,175.00,MADHYA PRADESH,SIDHI,7
GMILINA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIDHI,7
GMILINA,M,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,175.00,175.00,MADHYA PRADESH,SIDHI,7
GMILINA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIDHI,7
DORAHA,M,FIELD LABOUR,PLOUGHMAN,-,200.00,-,200.00,-,200.00,200.00,200.00,-,300.00,-,320.00,231.43,MADHYA PRADESH,SIHOR,6
DORAHA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIHOR,6
DORAHA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,150.00,-,220.00,-,200.00,200.00,220.00,-,200.00,-,200.00,198.57,MADHYA PRADESH,SIHOR,6
DORAHA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,150.00,-,220.00,-,200.00,200.00,220.00,-,150.00,-,200.00,191.43,MADHYA PRADESH,SIHOR,6
DORAHA,M,FIELD LABOUR,SOWER,-,200.00,-,200.00,-,200.00,200.00,200.00,-,200.00,-,250.00,207.14,MADHYA PRADESH,SIHOR,6
DORAHA,W,FIELD LABOUR,SOWER,-,200.00,-,200.00,-,200.00,200.00,200.00,-,150.00,-,200.00,192.86,MADHYA PRADESH,SIHOR,6
DORAHA,M,FIELD LABOUR,WEEDER,-,125.00,-,150.00,-,150.00,150.00,180.00,-,100.00,-,200.00,150.71,MADHYA PRADESH,SIHOR,6
DORAHA,W,FIELD LABOUR,WEEDER,-,100.00,-,150.00,-,150.00,150.00,180.00,-,100.00,-,200.00,147.14,MADHYA PRADESH,SIHOR,6
DORAHA,M,HERDSMEN,HERDSMEN,-,150.00,-,150.00,-,150.00,150.00,150.00,-,150.00,-,200.00,157.14,MADHYA PRADESH,SIHOR,6
DORAHA,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,150.00,-,-,-,-,150.00,MADHYA PRADESH,SIHOR,6
DORAHA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,200.00,-,200.00,-,200.00,200.00,200.00,-,200.00,-,200.00,200.00,MADHYA PRADESH,SIHOR,6
DORAHA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,150.00,-,150.00,-,150.00,150.00,150.00,-,200.00,-,200.00,164.29,MADHYA PRADESH,SIHOR,6
DORAHA,M,"SKILLED 
LABOUR",BLACKSMITH,-,350.00,-,300.00,-,300.00,300.00,300.00,-,300.00,-,350.00,314.29,MADHYA PRADESH,SIHOR,6
DORAHA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIHOR,6
DORAHA,M,"SKILLED 
LABOUR",CARPENTER,-,350.00,-,300.00,-,300.00,300.00,300.00,-,300.00,-,350.00,314.29,MADHYA PRADESH,SIHOR,6
DORAHA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIHOR,6
DORAHA,M,"SKILLED 
LABOUR",COBBLER,-,200.00,-,300.00,-,300.00,300.00,300.00,-,200.00,-,250.00,264.29,MADHYA PRADESH,SIHOR,6
DORAHA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIHOR,6
KHARGAPUR,M,FIELD LABOUR,PLOUGHMAN,350.00,350.00,350.00,-,-,-,-,-,-,-,-,-,350.00,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,100.00,150.00,150.00,-,-,-,-,-,150.00,-,137.50,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,100.00,125.00,125.00,-,-,-,-,-,125.00,-,118.75,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,M,FIELD LABOUR,SOWER,250.00,-,-,-,-,-,-,-,-,-,-,-,250.00,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,W,FIELD LABOUR,SOWER,225.00,-,-,-,-,-,-,-,-,-,-,-,225.00,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,M,FIELD LABOUR,WEEDER,150.00,150.00,150.00,-,-,-,150.00,150.00,150.00,150.00,-,-,150.00,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,W,FIELD LABOUR,WEEDER,125.00,125.00,125.00,-,-,-,125.00,125.00,125.00,125.00,-,-,125.00,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,M,HERDSMEN,HERDSMEN,150.00,150.00,150.00,150.00,150.00,-,150.00,150.00,150.00,150.00,150.00,-,150.00,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,150.00,-,150.00,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,125.00,-,125.00,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,M,"SKILLED 
LABOUR",BLACKSMITH,380.00,380.00,380.00,380.00,380.00,-,350.00,350.00,350.00,350.00,350.00,-,365.00,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,M,"SKILLED 
LABOUR",CARPENTER,380.00,380.00,380.00,380.00,380.00,-,350.00,350.00,350.00,350.00,350.00,-,365.00,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,TIKAMGARH,9
TAJPUR,M,FIELD LABOUR,PLOUGHMAN,-,-,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,-,120.00,120.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,250.00,-,-,-,180.00,180.00,180.00,180.00,-,-,194.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,250.00,-,-,-,180.00,180.00,180.00,180.00,-,-,194.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,FIELD LABOUR,SOWER,-,-,-,200.00,-,-,-,-,-,-,-,200.00,200.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,FIELD LABOUR,SOWER,-,-,-,180.00,-,-,-,-,-,-,-,200.00,190.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,HERDSMEN,HERDSMEN,-,-,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,120.00,120.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,HERDSMEN,HERDSMEN,-,-,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,120.00,120.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,120.00,120.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,120.00,120.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,250.00,250.00,200.00,200.00,200.00,250.00,250.00,250.00,-,280.00,236.67,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,"SKILLED 
LABOUR",CARPENTER,-,-,250.00,250.00,200.00,200.00,200.00,250.00,250.00,250.00,-,280.00,236.67,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,"SKILLED 
LABOUR",COBBLER,-,-,150.00,150.00,150.00,150.00,150.00,150.00,-,150.00,-,150.00,150.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UJJAIN,6
PALI,M,FIELD LABOUR,FIELD LABOUR,-,-,-,-,-,-,-,-,-,-,-,200.00,200.00,MADHYA PRADESH,UMARIYA,4
PALI,W,FIELD LABOUR,FIELD LABOUR,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UMARIYA,4
PALI,M,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,200.00,-,-,200.00,200.00,200.00,200.00,MADHYA PRADESH,UMARIYA,4
PALI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UMARIYA,4
PALI,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,150.00,150.00,-,150.00,-,150.00,150.00,-,-,150.00,MADHYA PRADESH,UMARIYA,4
PALI,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,150.00,150.00,-,150.00,-,150.00,150.00,-,-,150.00,MADHYA PRADESH,UMARIYA,4
PALI,M,FIELD LABOUR,SOWER,-,-,-,-,150.00,-,200.00,-,-,-,-,200.00,183.33,MADHYA PRADESH,UMARIYA,4
PALI,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,150.00,-,-,-,-,200.00,175.00,MADHYA PRADESH,UMARIYA,4
PALI,M,HERDSMEN,HERDSMEN,150.00,-,150.00,150.00,150.00,-,150.00,-,150.00,150.00,150.00,200.00,155.56,MADHYA PRADESH,UMARIYA,4
PALI,W,HERDSMEN,HERDSMEN,150.00,-,150.00,150.00,150.00,-,140.00,-,150.00,150.00,150.00,200.00,154.44,MADHYA PRADESH,UMARIYA,4
PALI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,-,150.00,150.00,150.00,-,200.00,-,200.00,200.00,200.00,200.00,177.78,MADHYA PRADESH,UMARIYA,4
PALI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,-,150.00,150.00,150.00,-,150.00,-,200.00,200.00,200.00,200.00,172.22,MADHYA PRADESH,UMARIYA,4
PALI,M,"SKILLED 
LABOUR",BLACKSMITH,250.00,-,300.00,300.00,300.00,-,300.00,-,300.00,300.00,300.00,350.00,300.00,MADHYA PRADESH,UMARIYA,4
PALI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UMARIYA,4
PALI,M,"SKILLED 
LABOUR",CARPENTER,250.00,-,300.00,300.00,300.00,-,-,-,300.00,300.00,300.00,350.00,300.00,MADHYA PRADESH,UMARIYA,4
PALI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UMARIYA,4
PALI,M,"SKILLED 
LABOUR",COBBLER,250.00,-,300.00,300.00,300.00,-,300.00,-,-,-,-,-,290.00,MADHYA PRADESH,UMARIYA,4
PALI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UMARIYA,4
DEVKHUJURI,M,FIELD LABOUR,PLOUGHMAN,-,-,129.00,132.00,-,132.00,129.00,132.00,132.00,132.00,132.00,165.00,135.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,129.00,132.00,-,132.00,129.00,132.00,132.00,132.00,132.00,165.00,135.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,129.00,132.00,-,132.00,129.00,132.00,132.00,132.00,132.00,165.00,135.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,FIELD LABOUR,SOWER,-,-,129.00,132.00,-,132.00,129.00,132.00,132.00,132.00,132.00,165.00,135.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,FIELD LABOUR,SOWER,-,-,129.00,132.00,-,132.00,129.00,132.00,132.00,132.00,132.00,165.00,135.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,FIELD LABOUR,WEEDER,-,-,129.00,130.00,-,132.00,129.00,132.00,132.00,132.00,132.00,165.00,134.78,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,FIELD LABOUR,WEEDER,-,-,129.00,132.00,-,132.00,129.00,132.00,132.00,132.00,132.00,165.00,135.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,HERDSMEN,HERDSMEN,-,-,129.00,132.00,-,132.00,129.00,132.00,132.00,132.00,132.00,165.00,135.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,HERDSMEN,HERDSMEN,-,-,129.00,132.00,-,132.00,129.00,132.00,132.00,132.00,132.00,165.00,135.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,129.00,132.00,-,132.00,129.00,-,132.00,132.00,132.00,165.00,135.38,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,129.00,132.00,-,132.00,129.00,-,132.00,132.00,132.00,165.00,135.38,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,168.00,174.00,-,174.00,168.00,174.00,174.00,174.00,174.00,174.00,172.67,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,"SKILLED 
LABOUR",CARPENTER,-,-,168.00,174.00,-,174.00,168.00,174.00,174.00,174.00,174.00,174.00,172.67,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,"SKILLED 
LABOUR",COBBLER,-,-,168.00,-,-,-,168.00,-,-,-,-,-,168.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,VIDISHA,10
MAUDA,M,FIELD LABOUR,FIELD LABOUR,175.00,-,-,-,-,-,-,-,-,-,-,-,175.00,MAHARASHTRA,NAGPUR,5
MAUDA,W,FIELD LABOUR,FIELD LABOUR,125.00,-,-,-,-,-,-,-,-,-,-,-,125.00,MAHARASHTRA,NAGPUR,5
MAUDA,M,"SKILLED 
LABOUR",BLACKSMITH,200.00,-,-,-,-,-,-,-,-,-,-,-,200.00,MAHARASHTRA,NAGPUR,5
MAUDA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MAHARASHTRA,NAGPUR,5
MAUDA,M,"SKILLED 
LABOUR",CARPENTER,250.00,-,-,-,-,-,-,-,-,-,-,-,250.00,MAHARASHTRA,NAGPUR,5
MAUDA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MAHARASHTRA,NAGPUR,5
MAUDA,M,"SKILLED 
LABOUR",COBBLER,175.00,-,-,-,-,-,-,-,-,-,-,-,175.00,MAHARASHTRA,NAGPUR,5
MAUDA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MAHARASHTRA,NAGPUR,5
ATHAMALIK,M,FIELD LABOUR,PLOUGHMAN,100.00,120.00,120.00,120.00,120.00,120.00,120.00,200.00,180.00,180.00,200.00,120.00,141.67,MAHARASHTRA,ANGUL,9
ATHAMALIK,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MAHARASHTRA,ANGUL,9
ATHAMALIK,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,120.00,120.00,140.00,140.00,120.00,120.00,120.00,120.00,120.00,-,-,124.44,MAHARASHTRA,ANGUL,9
ATHAMALIK,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,100.00,100.00,110.00,110.00,100.00,100.00,100.00,100.00,100.00,-,-,102.22,MAHARASHTRA,ANGUL,9
ATHAMALIK,M,FIELD LABOUR,SOWER,-,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,150.00,120.00,122.73,MAHARASHTRA,ANGUL,9
ATHAMALIK,W,FIELD LABOUR,SOWER,-,100.00,100.00,100.00,100.00,100.00,100.00,-,100.00,100.00,130.00,100.00,103.00,MAHARASHTRA,ANGUL,9
ATHAMALIK,M,FIELD LABOUR,WEEDER,100.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,130.00,120.00,119.17,MAHARASHTRA,ANGUL,9
ATHAMALIK,W,FIELD LABOUR,WEEDER,80.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,120.00,100.00,100.00,MAHARASHTRA,ANGUL,9
ATHAMALIK,M,HERDSMEN,HERDSMEN,100.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,150.00,120.00,120.83,MAHARASHTRA,ANGUL,9
ATHAMALIK,W,HERDSMEN,HERDSMEN,80.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,120.00,100.00,100.00,MAHARASHTRA,ANGUL,9
ATHAMALIK,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,200.00,120.00,129.17,MAHARASHTRA,ANGUL,9
ATHAMALIK,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,150.00,100.00,104.17,MAHARASHTRA,ANGUL,9
ATHAMALIK,M,"SKILLED 
LABOUR",BLACKSMITH,200.00,200.00,200.00,230.00,230.00,200.00,200.00,200.00,300.00,300.00,250.00,300.00,234.17,MAHARASHTRA,ANGUL,9
ATHAMALIK,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MAHARASHTRA,ANGUL,9
ATHAMALIK,M,"SKILLED 
LABOUR",CARPENTER,250.00,250.00,300.00,320.00,320.00,300.00,300.00,300.00,300.00,300.00,250.00,300.00,290.83,MAHARASHTRA,ANGUL,9
