Centre,Gender,Labour Category,Labour Type,July-16,August-16,September-16,October-16,November-16,December-16,January-17,February-17,March-17,April-17,May-17,June-17,Annual Average,State,District,Centre_length
HINDOL,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,DHENKANAL,6
HINDOL,M,"SKILLED 
LABOUR",CARPENTER,300.00,350.00,350.00,-,350.00,350.00,350.00,350.00,500.00,550.00,450.00,400.00,390.91,ODISHA,DHENKANAL,6
HINDOL,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,DHENKANAL,6
HINDOL,M,"SKILLED 
LABOUR",COBBLER,300.00,200.00,300.00,-,300.00,300.00,350.00,300.00,400.00,300.00,300.00,250.00,300.00,ODISHA,DHENKANAL,6
HINDOL,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,DHENKANAL,6
ASKA,M,FIELD LABOUR,PLOUGHMAN,350.00,300.00,300.00,-,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,304.55,ODISHA,GANJAM,4
ASKA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,GANJAM,4
ASKA,M,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,250.00,250.00,-,250.00,250.00,250.00,250.00,250.00,250.00,250.00,300.00,259.09,ODISHA,GANJAM,4
ASKA,W,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,150.00,150.00,-,150.00,150.00,150.00,250.00,250.00,-,200.00,200.00,185.00,ODISHA,GANJAM,4
ASKA,M,FIELD LABOUR,SOWER,300.00,200.00,200.00,-,200.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,240.91,ODISHA,GANJAM,4
ASKA,W,FIELD LABOUR,SOWER,200.00,150.00,180.00,-,100.00,200.00,100.00,150.00,200.00,200.00,220.00,100.00,163.64,ODISHA,GANJAM,4
ASKA,M,FIELD LABOUR,WEEDER,250.00,200.00,200.00,-,200.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,236.36,ODISHA,GANJAM,4
ASKA,W,FIELD LABOUR,WEEDER,200.00,150.00,180.00,-,100.00,200.00,100.00,150.00,200.00,200.00,220.00,100.00,163.64,ODISHA,GANJAM,4
ASKA,M,HERDSMEN,HERDSMEN,-,200.00,200.00,200.00,200.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,227.27,ODISHA,GANJAM,4
ASKA,W,HERDSMEN,HERDSMEN,-,150.00,100.00,100.00,100.00,200.00,100.00,150.00,200.00,200.00,200.00,150.00,150.00,ODISHA,GANJAM,4
ASKA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,200.00,200.00,200.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,231.82,ODISHA,GANJAM,4
ASKA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,150.00,180.00,100.00,100.00,200.00,100.00,200.00,200.00,200.00,200.00,150.00,161.82,ODISHA,GANJAM,4
ASKA,M,"SKILLED 
LABOUR",BLACKSMITH,380.00,400.00,350.00,-,400.00,500.00,500.00,500.00,500.00,450.00,400.00,500.00,443.64,ODISHA,GANJAM,4
ASKA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,GANJAM,4
ASKA,M,"SKILLED 
LABOUR",CARPENTER,350.00,400.00,400.00,-,400.00,500.00,500.00,500.00,500.00,500.00,400.00,500.00,450.00,ODISHA,GANJAM,4
ASKA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,GANJAM,4
ASKA,M,"SKILLED 
LABOUR",COBBLER,300.00,400.00,400.00,-,400.00,500.00,500.00,500.00,500.00,400.00,300.00,300.00,409.09,ODISHA,GANJAM,4
ASKA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,GANJAM,4
JAIPUR,M,FIELD LABOUR,PLOUGHMAN,-,250.00,250.00,-,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,ODISHA,JAJPUR,6
JAIPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,JAJPUR,6
JAIPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,300.00,250.00,-,300.00,250.00,250.00,250.00,250.00,250.00,250.00,300.00,268.18,ODISHA,JAJPUR,6
JAIPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,200.00,200.00,-,250.00,250.00,250.00,220.00,250.00,200.00,200.00,200.00,229.09,ODISHA,JAJPUR,6
JAIPUR,M,FIELD LABOUR,SOWER,-,250.00,250.00,-,250.00,250.00,250.00,250.00,250.00,250.00,-,250.00,250.00,ODISHA,JAJPUR,6
JAIPUR,W,FIELD LABOUR,SOWER,-,200.00,220.00,-,250.00,200.00,250.00,250.00,250.00,200.00,200.00,200.00,222.00,ODISHA,JAJPUR,6
JAIPUR,M,FIELD LABOUR,WEEDER,300.00,250.00,250.00,-,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,254.55,ODISHA,JAJPUR,6
JAIPUR,W,FIELD LABOUR,WEEDER,250.00,200.00,220.00,-,250.00,200.00,250.00,220.00,250.00,200.00,200.00,200.00,221.82,ODISHA,JAJPUR,6
JAIPUR,M,HERDSMEN,HERDSMEN,200.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,200.00,237.50,ODISHA,JAJPUR,6
JAIPUR,W,HERDSMEN,HERDSMEN,180.00,180.00,200.00,200.00,150.00,150.00,250.00,200.00,250.00,200.00,200.00,150.00,192.50,ODISHA,JAJPUR,6
JAIPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",250.00,250.00,250.00,-,250.00,250.00,250.00,250.00,300.00,200.00,200.00,250.00,245.45,ODISHA,JAJPUR,6
JAIPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,200.00,200.00,-,200.00,200.00,250.00,200.00,250.00,150.00,180.00,200.00,198.18,ODISHA,JAJPUR,6
JAIPUR,M,"SKILLED 
LABOUR",BLACKSMITH,350.00,300.00,300.00,-,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,304.55,ODISHA,JAJPUR,6
JAIPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,JAJPUR,6
JAIPUR,M,"SKILLED 
LABOUR",CARPENTER,400.00,400.00,400.00,-,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,ODISHA,JAJPUR,6
JAIPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,JAJPUR,6
JAIPUR,M,"SKILLED 
LABOUR",COBBLER,350.00,300.00,350.00,-,350.00,350.00,300.00,400.00,300.00,350.00,450.00,300.00,345.45,ODISHA,JAJPUR,6
JAIPUR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,JAJPUR,6
LAKHANPUR,M,FIELD LABOUR,PLOUGHMAN,250.00,200.00,200.00,-,250.00,250.00,250.00,200.00,200.00,200.00,200.00,260.00,223.64,ODISHA,JHARSUGUDA,9
LAKHANPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,JHARSUGUDA,9
LAKHANPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,200.00,200.00,-,250.00,250.00,250.00,200.00,200.00,200.00,200.00,600.00,250.00,ODISHA,JHARSUGUDA,9
LAKHANPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,150.00,150.00,-,200.00,200.00,200.00,150.00,150.00,150.00,150.00,260.00,173.64,ODISHA,JHARSUGUDA,9
LAKHANPUR,M,FIELD LABOUR,SOWER,250.00,200.00,150.00,-,250.00,250.00,250.00,200.00,200.00,200.00,200.00,210.00,214.55,ODISHA,JHARSUGUDA,9
LAKHANPUR,W,FIELD LABOUR,SOWER,200.00,150.00,150.00,-,200.00,200.00,200.00,150.00,150.00,200.00,150.00,160.00,173.64,ODISHA,JHARSUGUDA,9
LAKHANPUR,M,FIELD LABOUR,WEEDER,400.00,200.00,200.00,-,250.00,250.00,250.00,200.00,200.00,200.00,200.00,210.00,232.73,ODISHA,JHARSUGUDA,9
LAKHANPUR,W,FIELD LABOUR,WEEDER,350.00,150.00,150.00,-,200.00,200.00,200.00,150.00,150.00,150.00,150.00,160.00,182.73,ODISHA,JHARSUGUDA,9
LAKHANPUR,M,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,210.00,200.83,ODISHA,JHARSUGUDA,9
LAKHANPUR,W,HERDSMEN,HERDSMEN,150.00,150.00,150.00,170.00,170.00,170.00,170.00,150.00,150.00,150.00,150.00,160.00,157.50,ODISHA,JHARSUGUDA,9
LAKHANPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,300.00,208.33,ODISHA,JHARSUGUDA,9
LAKHANPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,200.00,154.17,ODISHA,JHARSUGUDA,9
LAKHANPUR,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,350.00,200.00,-,250.00,250.00,250.00,200.00,200.00,200.00,300.00,300.00,254.55,ODISHA,JHARSUGUDA,9
LAKHANPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,JHARSUGUDA,9
LAKHANPUR,M,"SKILLED 
LABOUR",CARPENTER,400.00,350.00,250.00,-,300.00,300.00,300.00,250.00,250.00,250.00,450.00,460.00,323.64,ODISHA,JHARSUGUDA,9
LAKHANPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,JHARSUGUDA,9
LAKHANPUR,M,"SKILLED 
LABOUR",COBBLER,350.00,300.00,200.00,-,250.00,250.00,250.00,200.00,200.00,200.00,300.00,250.00,250.00,ODISHA,JHARSUGUDA,9
LAKHANPUR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,JHARSUGUDA,9
GHATAGAON,M,FIELD LABOUR,PLOUGHMAN,350.00,200.00,200.00,-,250.00,250.00,200.00,250.00,200.00,200.00,200.00,300.00,236.36,ODISHA,KEONJHAR,9
GHATAGAON,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,KEONJHAR,9
GHATAGAON,M,FIELD LABOUR,"REAPER & 
HARVESTER",250.00,200.00,200.00,-,250.00,250.00,200.00,200.00,200.00,200.00,250.00,300.00,227.27,ODISHA,KEONJHAR,9
GHATAGAON,W,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,150.00,180.00,-,-,200.00,150.00,150.00,150.00,180.00,200.00,250.00,181.00,ODISHA,KEONJHAR,9
GHATAGAON,M,FIELD LABOUR,SOWER,250.00,200.00,250.00,-,250.00,250.00,200.00,150.00,200.00,250.00,200.00,250.00,222.73,ODISHA,KEONJHAR,9
GHATAGAON,W,FIELD LABOUR,SOWER,250.00,150.00,200.00,-,150.00,200.00,200.00,150.00,150.00,200.00,150.00,200.00,181.82,ODISHA,KEONJHAR,9
GHATAGAON,M,FIELD LABOUR,WEEDER,250.00,200.00,200.00,-,250.00,200.00,200.00,200.00,200.00,200.00,250.00,-,215.00,ODISHA,KEONJHAR,9
GHATAGAON,W,FIELD LABOUR,WEEDER,150.00,150.00,150.00,-,200.00,200.00,200.00,150.00,180.00,180.00,180.00,250.00,180.91,ODISHA,KEONJHAR,9
GHATAGAON,M,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,120.00,150.00,-,188.18,ODISHA,KEONJHAR,9
GHATAGAON,W,HERDSMEN,HERDSMEN,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,100.00,150.00,-,145.45,ODISHA,KEONJHAR,9
GHATAGAON,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",300.00,200.00,200.00,200.00,200.00,200.00,200.00,250.00,250.00,150.00,300.00,350.00,233.33,ODISHA,KEONJHAR,9
GHATAGAON,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",250.00,150.00,150.00,200.00,150.00,150.00,150.00,200.00,200.00,125.00,200.00,300.00,185.42,ODISHA,KEONJHAR,9
GHATAGAON,M,"SKILLED 
LABOUR",BLACKSMITH,250.00,250.00,250.00,-,350.00,350.00,350.00,350.00,350.00,250.00,300.00,450.00,318.18,ODISHA,KEONJHAR,9
GHATAGAON,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,KEONJHAR,9
GHATAGAON,M,"SKILLED 
LABOUR",CARPENTER,270.00,350.00,350.00,-,350.00,350.00,350.00,350.00,350.00,300.00,400.00,450.00,351.82,ODISHA,KEONJHAR,9
GHATAGAON,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,KEONJHAR,9
GHATAGAON,M,"SKILLED 
LABOUR",COBBLER,300.00,250.00,300.00,-,300.00,300.00,300.00,300.00,300.00,200.00,380.00,350.00,298.18,ODISHA,KEONJHAR,9
GHATAGAON,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,KEONJHAR,9
NANDAPUR,M,FIELD LABOUR,PLOUGHMAN,-,300.00,300.00,-,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,ODISHA,KHURDA,8
NANDAPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,KHURDA,8
NANDAPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,300.00,300.00,-,300.00,300.00,300.00,300.00,300.00,300.00,250.00,300.00,286.36,ODISHA,KHURDA,8
NANDAPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,250.00,250.00,-,250.00,250.00,250.00,300.00,300.00,250.00,250.00,300.00,254.55,ODISHA,KHURDA,8
NANDAPUR,M,FIELD LABOUR,SOWER,150.00,300.00,300.00,-,300.00,300.00,300.00,300.00,300.00,300.00,200.00,300.00,277.27,ODISHA,KHURDA,8
NANDAPUR,W,FIELD LABOUR,SOWER,150.00,200.00,250.00,-,250.00,-,250.00,250.00,250.00,250.00,150.00,-,222.22,ODISHA,KHURDA,8
NANDAPUR,M,FIELD LABOUR,WEEDER,200.00,200.00,250.00,-,250.00,250.00,250.00,250.00,250.00,300.00,250.00,250.00,245.45,ODISHA,KHURDA,8
NANDAPUR,W,FIELD LABOUR,WEEDER,-,150.00,200.00,-,250.00,200.00,200.00,200.00,200.00,250.00,200.00,200.00,205.00,ODISHA,KHURDA,8
NANDAPUR,M,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,250.00,200.00,200.00,204.17,ODISHA,KHURDA,8
NANDAPUR,W,HERDSMEN,HERDSMEN,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,200.00,150.00,150.00,154.17,ODISHA,KHURDA,8
NANDAPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",300.00,300.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,300.00,400.00,400.00,375.00,ODISHA,KHURDA,8
NANDAPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",250.00,200.00,300.00,300.00,300.00,200.00,300.00,300.00,300.00,250.00,300.00,300.00,275.00,ODISHA,KHURDA,8
NANDAPUR,M,"SKILLED 
LABOUR",BLACKSMITH,400.00,300.00,300.00,-,300.00,300.00,300.00,300.00,300.00,300.00,300.00,400.00,318.18,ODISHA,KHURDA,8
NANDAPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,KHURDA,8
NANDAPUR,M,"SKILLED 
LABOUR",CARPENTER,400.00,350.00,350.00,-,350.00,350.00,350.00,350.00,350.00,400.00,350.00,450.00,368.18,ODISHA,KHURDA,8
NANDAPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,KHURDA,8
NANDAPUR,M,"SKILLED 
LABOUR",COBBLER,350.00,250.00,250.00,-,250.00,250.00,250.00,250.00,250.00,250.00,250.00,350.00,268.18,ODISHA,KHURDA,8
NANDAPUR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,KHURDA,8
BORIGUMME,M,FIELD LABOUR,PLOUGHMAN,250.00,220.00,220.00,-,250.00,220.00,220.00,220.00,220.00,220.00,220.00,250.00,228.18,ODISHA,KORAPUT,9
BORIGUMME,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,KORAPUT,9
BORIGUMME,M,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,-,220.00,-,250.00,250.00,220.00,200.00,220.00,300.00,300.00,300.00,246.00,ODISHA,KORAPUT,9
BORIGUMME,W,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,-,200.00,-,-,250.00,200.00,-,200.00,250.00,200.00,200.00,206.25,ODISHA,KORAPUT,9
BORIGUMME,M,FIELD LABOUR,SOWER,200.00,250.00,250.00,-,250.00,250.00,200.00,250.00,220.00,220.00,-,250.00,234.00,ODISHA,KORAPUT,9
BORIGUMME,W,FIELD LABOUR,SOWER,150.00,200.00,200.00,-,250.00,200.00,250.00,200.00,200.00,200.00,-,200.00,205.00,ODISHA,KORAPUT,9
BORIGUMME,M,FIELD LABOUR,WEEDER,200.00,250.00,250.00,-,250.00,250.00,200.00,250.00,220.00,220.00,220.00,200.00,228.18,ODISHA,KORAPUT,9
BORIGUMME,W,FIELD LABOUR,WEEDER,150.00,220.00,200.00,-,200.00,200.00,220.00,200.00,200.00,200.00,160.00,150.00,190.91,ODISHA,KORAPUT,9
BORIGUMME,M,HERDSMEN,HERDSMEN,150.00,150.00,300.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,200.00,133.33,ODISHA,KORAPUT,9
BORIGUMME,W,HERDSMEN,HERDSMEN,120.00,150.00,250.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,150.00,122.50,ODISHA,KORAPUT,9
BORIGUMME,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",220.00,220.00,250.00,220.00,220.00,220.00,220.00,220.00,220.00,220.00,300.00,320.00,237.50,ODISHA,KORAPUT,9
BORIGUMME,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,250.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,204.17,ODISHA,KORAPUT,9
BORIGUMME,M,"SKILLED 
LABOUR",BLACKSMITH,250.00,350.00,350.00,-,350.00,350.00,350.00,350.00,350.00,300.00,350.00,350.00,336.36,ODISHA,KORAPUT,9
BORIGUMME,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,KORAPUT,9
BORIGUMME,M,"SKILLED 
LABOUR",CARPENTER,350.00,500.00,350.00,-,500.00,500.00,500.00,500.00,500.00,500.00,500.00,400.00,463.64,ODISHA,KORAPUT,9
BORIGUMME,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,KORAPUT,9
BORIGUMME,M,"SKILLED 
LABOUR",COBBLER,250.00,300.00,200.00,-,200.00,200.00,200.00,200.00,200.00,200.00,200.00,300.00,222.73,ODISHA,KORAPUT,9
BORIGUMME,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,KORAPUT,9
MATHILI,M,FIELD LABOUR,PLOUGHMAN,220.00,200.00,200.00,-,200.00,250.00,200.00,200.00,200.00,200.00,300.00,200.00,215.45,ODISHA,MALKANGIRI,7
MATHILI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,MALKANGIRI,7
MATHILI,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,250.00,200.00,-,200.00,200.00,200.00,200.00,200.00,200.00,200.00,250.00,210.00,ODISHA,MALKANGIRI,7
MATHILI,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,220.00,150.00,-,150.00,150.00,150.00,150.00,150.00,150.00,150.00,200.00,162.00,ODISHA,MALKANGIRI,7
MATHILI,M,FIELD LABOUR,SOWER,200.00,200.00,250.00,-,200.00,250.00,200.00,200.00,200.00,200.00,200.00,200.00,209.09,ODISHA,MALKANGIRI,7
MATHILI,W,FIELD LABOUR,SOWER,150.00,150.00,200.00,-,150.00,200.00,150.00,200.00,150.00,150.00,150.00,170.00,165.45,ODISHA,MALKANGIRI,7
MATHILI,M,FIELD LABOUR,WEEDER,200.00,200.00,200.00,-,200.00,200.00,200.00,200.00,200.00,200.00,200.00,250.00,204.55,ODISHA,MALKANGIRI,7
MATHILI,W,FIELD LABOUR,WEEDER,150.00,150.00,150.00,-,150.00,150.00,150.00,150.00,150.00,150.00,-,200.00,155.00,ODISHA,MALKANGIRI,7
MATHILI,M,HERDSMEN,HERDSMEN,150.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,195.83,ODISHA,MALKANGIRI,7
MATHILI,W,HERDSMEN,HERDSMEN,130.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,148.33,ODISHA,MALKANGIRI,7
MATHILI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",300.00,300.00,200.00,-,250.00,300.00,200.00,200.00,200.00,200.00,200.00,350.00,245.45,ODISHA,MALKANGIRI,7
MATHILI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",250.00,200.00,150.00,-,200.00,200.00,150.00,150.00,150.00,150.00,150.00,250.00,181.82,ODISHA,MALKANGIRI,7
MATHILI,M,"SKILLED 
LABOUR",BLACKSMITH,350.00,500.00,400.00,-,300.00,400.00,400.00,450.00,400.00,400.00,400.00,400.00,400.00,ODISHA,MALKANGIRI,7
MATHILI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,MALKANGIRI,7
MATHILI,M,"SKILLED 
LABOUR",CARPENTER,400.00,500.00,500.00,-,400.00,500.00,500.00,500.00,500.00,500.00,500.00,400.00,472.73,ODISHA,MALKANGIRI,7
MATHILI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,MALKANGIRI,7
MATHILI,M,"SKILLED 
LABOUR",COBBLER,250.00,400.00,350.00,-,300.00,300.00,300.00,350.00,300.00,300.00,300.00,300.00,313.64,ODISHA,MALKANGIRI,7
MATHILI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,MALKANGIRI,7
PATHURI,M,FIELD LABOUR,PLOUGHMAN,150.00,250.00,200.00,-,250.00,300.00,200.00,200.00,200.00,200.00,220.00,220.00,217.27,ODISHA,MAYURBHANJ,7
PATHURI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,MAYURBHANJ,7
PATHURI,M,FIELD LABOUR,"REAPER & 
HARVESTER",350.00,200.00,200.00,-,200.00,210.00,210.00,210.00,200.00,200.00,200.00,300.00,225.45,ODISHA,MAYURBHANJ,7
PATHURI,W,FIELD LABOUR,"REAPER & 
HARVESTER",120.00,150.00,150.00,-,150.00,160.00,160.00,160.00,150.00,150.00,-,200.00,155.00,ODISHA,MAYURBHANJ,7
PATHURI,M,FIELD LABOUR,SOWER,150.00,200.00,200.00,-,250.00,250.00,200.00,200.00,220.00,220.00,200.00,210.00,209.09,ODISHA,MAYURBHANJ,7
PATHURI,W,FIELD LABOUR,SOWER,120.00,150.00,150.00,-,200.00,200.00,160.00,150.00,200.00,200.00,160.00,160.00,168.18,ODISHA,MAYURBHANJ,7
PATHURI,M,FIELD LABOUR,WEEDER,150.00,200.00,180.00,-,280.00,250.00,180.00,200.00,200.00,200.00,260.00,200.00,209.09,ODISHA,MAYURBHANJ,7
PATHURI,W,FIELD LABOUR,WEEDER,120.00,150.00,140.00,-,250.00,200.00,130.00,150.00,150.00,150.00,200.00,180.00,165.45,ODISHA,MAYURBHANJ,7
PATHURI,M,HERDSMEN,HERDSMEN,160.00,160.00,160.00,160.00,160.00,160.00,150.00,150.00,150.00,150.00,150.00,140.00,154.17,ODISHA,MAYURBHANJ,7
PATHURI,W,HERDSMEN,HERDSMEN,130.00,130.00,120.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,120.00,128.33,ODISHA,MAYURBHANJ,7
PATHURI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,-,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,ODISHA,MAYURBHANJ,7
PATHURI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,-,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,ODISHA,MAYURBHANJ,7
PATHURI,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,250.00,250.00,-,250.00,250.00,250.00,250.00,250.00,260.00,350.00,350.00,273.64,ODISHA,MAYURBHANJ,7
PATHURI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,MAYURBHANJ,7
PATHURI,M,"SKILLED 
LABOUR",CARPENTER,400.00,350.00,300.00,-,300.00,300.00,350.00,350.00,350.00,350.00,350.00,450.00,350.00,ODISHA,MAYURBHANJ,7
PATHURI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,MAYURBHANJ,7
PATHURI,M,"SKILLED 
LABOUR",COBBLER,300.00,250.00,250.00,-,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,254.55,ODISHA,MAYURBHANJ,7
PATHURI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,MAYURBHANJ,7
NUAPADA,M,FIELD LABOUR,PLOUGHMAN,220.00,250.00,150.00,-,150.00,200.00,150.00,150.00,150.00,200.00,250.00,250.00,192.73,ODISHA,NAWAPARA,7
NUAPADA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,NAWAPARA,7
