Centre,Gender,Labour Category,Labour Type,July-14,August-14,September-14,October-14,November-14,December-14,January-15,February-15,March-15,April-15,May-15,June-15,Annual Average,State,District,Centre_length
"BENDEKERE
(ARASIKERE Tq)",W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,KARNATAKA,HASSAN,24
"BENDEKERE
(ARASIKERE Tq)",M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,333.33,KARNATAKA,HASSAN,24
"BENDEKERE
(ARASIKERE Tq)",W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KARNATAKA,HASSAN,24
"MUDHAVADI
(KOLAR Tq)",M,FIELD LABOUR,FIELD LABOUR,250.00,250.00,300.00,300.00,200.00,-,250.00,-,-,-,200.00,200.00,243.75,KARNATAKA,KOLAR,20
"MUDHAVADI
(KOLAR Tq)",W,FIELD LABOUR,FIELD LABOUR,200.00,200.00,150.00,150.00,200.00,250.00,200.00,-,-,-,200.00,200.00,194.44,KARNATAKA,KOLAR,20
"MUDHAVADI
(KOLAR Tq)",M,HERDSMEN,HERDSMEN,300.00,300.00,300.00,300.00,200.00,200.00,-,-,-,-,200.00,200.00,250.00,KARNATAKA,KOLAR,20
"MUDHAVADI
(KOLAR Tq)",W,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,200.00,-,-,-,-,200.00,200.00,200.00,KARNATAKA,KOLAR,20
"MUDHAVADI
(KOLAR Tq)",M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",300.00,300.00,300.00,300.00,250.00,-,250.00,-,-,-,250.00,250.00,275.00,KARNATAKA,KOLAR,20
"MUDHAVADI
(KOLAR Tq)",W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,200.00,180.00,-,-,200.00,-,-,-,230.00,230.00,205.71,KARNATAKA,KOLAR,20
"MUDHAVADI
(KOLAR Tq)",M,"SKILLED 
LABOUR",BLACKSMITH,250.00,250.00,250.00,250.00,210.00,300.00,210.00,-,-,-,210.00,210.00,237.78,KARNATAKA,KOLAR,20
"MUDHAVADI
(KOLAR Tq)",W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,KARNATAKA,KOLAR,20
"MUDHAVADI
(KOLAR Tq)",M,"SKILLED 
LABOUR",CARPENTER,350.00,350.00,350.00,350.00,250.00,250.00,250.00,-,-,-,250.00,250.00,294.44,KARNATAKA,KOLAR,20
"MUDHAVADI
(KOLAR Tq)",W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KARNATAKA,KOLAR,20
"KEELARA
(MANDYA Tq)",M,FIELD LABOUR,FIELD LABOUR,300.00,300.00,250.00,250.00,-,-,300.00,300.00,300.00,300.00,216.00,216.00,273.20,KARNATAKA,MANDYA,19
"KEELARA
(MANDYA Tq)",W,FIELD LABOUR,FIELD LABOUR,250.00,280.00,190.00,190.00,200.00,270.00,250.00,250.00,250.00,250.00,200.00,200.00,231.67,KARNATAKA,MANDYA,19
"KEELARA
(MANDYA Tq)",M,HERDSMEN,HERDSMEN,250.00,250.00,250.00,250.00,-,-,300.00,-,-,-,-,-,260.00,KARNATAKA,MANDYA,19
"KEELARA
(MANDYA Tq)",W,HERDSMEN,HERDSMEN,250.00,250.00,190.00,190.00,-,-,-,-,-,-,-,-,220.00,KARNATAKA,MANDYA,19
"KEELARA
(MANDYA Tq)",M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",250.00,250.00,250.00,250.00,270.00,270.00,300.00,300.00,300.00,300.00,250.00,250.00,270.00,KARNATAKA,MANDYA,19
"KEELARA
(MANDYA Tq)",W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",250.00,250.00,190.00,190.00,-,-,250.00,250.00,250.00,250.00,-,-,235.00,KARNATAKA,MANDYA,19
"KEELARA
(MANDYA Tq)",M,"SKILLED 
LABOUR",BLACKSMITH,200.00,200.00,250.00,250.00,200.00,200.00,280.00,280.00,280.00,280.00,300.00,300.00,251.67,KARNATAKA,MANDYA,19
"KEELARA
(MANDYA Tq)",W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,KARNATAKA,MANDYA,19
"KEELARA
(MANDYA Tq)",M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,250.00,250.00,300.00,300.00,300.00,300.00,300.00,300.00,291.67,KARNATAKA,MANDYA,19
"KEELARA
(MANDYA Tq)",W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KARNATAKA,MANDYA,19
"HAROHALLI
(MYSORE Tq)",M,FIELD LABOUR,FIELD LABOUR,-,-,-,-,-,-,-,-,-,-,300.00,300.00,300.00,KARNATAKA,MYSORE,21
"HAROHALLI
(MYSORE Tq)",W,FIELD LABOUR,FIELD LABOUR,-,-,-,-,-,-,-,-,-,-,280.00,280.00,280.00,KARNATAKA,MYSORE,21
"HAROHALLI
(MYSORE Tq)",M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,300.00,300.00,300.00,KARNATAKA,MYSORE,21
"HAROHALLI
(MYSORE Tq)",W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,280.00,280.00,280.00,KARNATAKA,MYSORE,21
"HAROHALLI
(MYSORE Tq)",M,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,300.00,300.00,300.00,KARNATAKA,MYSORE,21
"HAROHALLI
(MYSORE Tq)",W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,KARNATAKA,MYSORE,21
"HAROHALLI
(MYSORE Tq)",M,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,300.00,300.00,300.00,KARNATAKA,MYSORE,21
"HAROHALLI
(MYSORE Tq)",W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KARNATAKA,MYSORE,21
"ARIAPURA
(THIRTHAHALLI Tq)",M,FIELD LABOUR,FIELD LABOUR,300.00,300.00,300.00,300.00,300.00,270.00,280.00,280.00,-,-,289.00,289.00,290.80,KARNATAKA,SHIMOGA,26
"ARIAPURA
(THIRTHAHALLI Tq)",W,FIELD LABOUR,FIELD LABOUR,200.00,200.00,190.00,190.00,270.00,270.00,250.00,250.00,-,-,289.00,289.00,239.80,KARNATAKA,SHIMOGA,26
"ARIAPURA
(THIRTHAHALLI Tq)",M,HERDSMEN,HERDSMEN,350.00,350.00,300.00,300.00,225.00,-,-,-,-,-,-,-,305.00,KARNATAKA,SHIMOGA,26
"ARIAPURA
(THIRTHAHALLI Tq)",W,HERDSMEN,HERDSMEN,225.00,225.00,190.00,190.00,250.00,-,-,-,-,-,-,-,216.00,KARNATAKA,SHIMOGA,26
"ARIAPURA
(THIRTHAHALLI Tq)",M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",350.00,350.00,300.00,300.00,-,270.00,280.00,280.00,-,-,289.00,289.00,300.89,KARNATAKA,SHIMOGA,26
"ARIAPURA
(THIRTHAHALLI Tq)",W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",225.00,225.00,190.00,190.00,300.00,270.00,250.00,250.00,-,-,289.00,289.00,247.80,KARNATAKA,SHIMOGA,26
"ARIAPURA
(THIRTHAHALLI Tq)",M,"SKILLED 
LABOUR",BLACKSMITH,250.00,250.00,300.00,300.00,300.00,-,300.00,300.00,-,-,-,-,285.71,KARNATAKA,SHIMOGA,26
"ARIAPURA
(THIRTHAHALLI Tq)",W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,KARNATAKA,SHIMOGA,26
"ARIAPURA
(THIRTHAHALLI Tq)",M,"SKILLED 
LABOUR",CARPENTER,350.00,350.00,350.00,350.00,350.00,300.00,300.00,300.00,-,-,300.00,300.00,325.00,KARNATAKA,SHIMOGA,26
"ARIAPURA
(THIRTHAHALLI Tq)",W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KARNATAKA,SHIMOGA,26
"GIDIAHALLI
(TIPTUR Tq)",M,FIELD LABOUR,FIELD LABOUR,250.00,250.00,250.00,250.00,160.00,160.00,200.00,-,-,-,168.00,-,211.00,KARNATAKA,TUMKUR,22
"GIDIAHALLI
(TIPTUR Tq)",W,FIELD LABOUR,FIELD LABOUR,200.00,200.00,150.00,180.00,160.00,160.00,180.00,-,-,-,160.00,-,173.75,KARNATAKA,TUMKUR,22
"GIDIAHALLI
(TIPTUR Tq)",M,HERDSMEN,HERDSMEN,300.00,300.00,250.00,300.00,180.00,200.00,-,-,-,-,180.00,180.00,236.25,KARNATAKA,TUMKUR,22
"GIDIAHALLI
(TIPTUR Tq)",W,HERDSMEN,HERDSMEN,200.00,200.00,180.00,180.00,180.00,200.00,-,-,-,-,180.00,180.00,187.50,KARNATAKA,TUMKUR,22
"GIDIAHALLI
(TIPTUR Tq)",M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",300.00,300.00,250.00,300.00,180.00,180.00,200.00,-,-,-,180.00,168.00,228.67,KARNATAKA,TUMKUR,22
"GIDIAHALLI
(TIPTUR Tq)",W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,180.00,180.00,180.00,180.00,180.00,-,-,-,180.00,160.00,182.22,KARNATAKA,TUMKUR,22
"GIDIAHALLI
(TIPTUR Tq)",M,"SKILLED 
LABOUR",BLACKSMITH,250.00,250.00,250.00,250.00,180.00,180.00,250.00,-,-,-,180.00,-,223.75,KARNATAKA,TUMKUR,22
"GIDIAHALLI
(TIPTUR Tq)",W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,KARNATAKA,TUMKUR,22
"GIDIAHALLI
(TIPTUR Tq)",M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,180.00,180.00,250.00,-,-,-,180.00,180.00,241.11,KARNATAKA,TUMKUR,22
"GIDIAHALLI
(TIPTUR Tq)",W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KARNATAKA,TUMKUR,22
"GIDIAHALLI
(TIPTUR Tq)",M,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,180.00,180.00,KARNATAKA,TUMKUR,22
"GIDIAHALLI
(TIPTUR Tq)",W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,180.00,180.00,KARNATAKA,TUMKUR,22
"KARUVATTA 
NORTH",M,FIELD LABOUR,SOWER,370.00,350.00,370.00,350.00,370.00,420.00,420.00,420.00,420.00,420.00,420.00,420.00,395.83,KERALA,ALAPPUZHA,16
"KARUVATTA 
NORTH",W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,ALAPPUZHA,16
"KARUVATTA 
NORTH",M,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,ALAPPUZHA,16
"KARUVATTA 
NORTH",W,FIELD LABOUR,WEEDER,270.00,270.00,270.00,270.00,270.00,320.00,320.00,320.00,320.00,320.00,320.00,320.00,299.17,KERALA,ALAPPUZHA,16
"KARUVATTA 
NORTH",M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",541.00,512.00,541.00,541.00,575.00,662.00,661.00,661.00,661.00,661.00,661.00,661.00,611.50,KERALA,ALAPPUZHA,16
"KARUVATTA 
NORTH",W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",312.00,312.00,312.00,312.00,312.00,312.00,412.00,412.00,412.00,412.00,412.00,412.00,362.00,KERALA,ALAPPUZHA,16
"KARUVATTA 
NORTH",M,"SKILLED 
LABOUR",CARPENTER,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,KERALA,ALAPPUZHA,16
"KARUVATTA 
NORTH",W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,ALAPPUZHA,16
CHERANALLOR,M,FIELD LABOUR,"REAPER & 
HARVESTER",650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,KERALA,ERNAKULAM,11
CHERANALLOR,W,FIELD LABOUR,"REAPER & 
HARVESTER",600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,KERALA,ERNAKULAM,11
CHERANALLOR,M,FIELD LABOUR,SOWER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,KERALA,ERNAKULAM,11
CHERANALLOR,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,ERNAKULAM,11
CHERANALLOR,M,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,ERNAKULAM,11
CHERANALLOR,W,FIELD LABOUR,WEEDER,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,KERALA,ERNAKULAM,11
CHERANALLOR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",667.00,667.00,667.00,667.00,667.00,667.00,550.00,667.00,667.00,667.00,666.00,667.00,657.17,KERALA,ERNAKULAM,11
CHERANALLOR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",375.00,375.00,363.00,375.00,475.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,382.33,KERALA,ERNAKULAM,11
CHERANALLOR,M,"SKILLED 
LABOUR",CARPENTER,700.00,700.00,700.00,700.00,700.00,700.00,775.00,775.00,775.00,775.00,775.00,775.00,737.50,KERALA,ERNAKULAM,11
CHERANALLOR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,ERNAKULAM,11
MARAYUR,M,FIELD LABOUR,PLOUGHMAN,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,KERALA,IDUKKI,7
MARAYUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,IDUKKI,7
MARAYUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,KERALA,IDUKKI,7
MARAYUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,KERALA,IDUKKI,7
MARAYUR,M,FIELD LABOUR,SOWER,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,KERALA,IDUKKI,7
MARAYUR,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,IDUKKI,7
MARAYUR,M,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,IDUKKI,7
MARAYUR,W,FIELD LABOUR,WEEDER,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,KERALA,IDUKKI,7
MARAYUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",467.00,467.00,467.00,467.00,467.00,467.00,467.00,466.00,500.00,500.00,500.00,500.00,477.92,KERALA,IDUKKI,7
MARAYUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,KERALA,IDUKKI,7
MARAYUR,M,"SKILLED 
LABOUR",CARPENTER,600.00,600.00,600.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,637.50,KERALA,IDUKKI,7
MARAYUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,IDUKKI,7
PANUR,M,FIELD LABOUR,PLOUGHMAN,500.00,500.00,500.00,500.00,500.00,500.00,550.00,550.00,550.00,550.00,550.00,550.00,525.00,KERALA,KANNUR,5
PANUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KANNUR,5
PANUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",310.00,310.00,310.00,310.00,310.00,310.00,330.00,330.00,330.00,330.00,330.00,330.00,320.00,KERALA,KANNUR,5
PANUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",310.00,310.00,310.00,310.00,310.00,310.00,350.00,350.00,350.00,350.00,350.00,350.00,330.00,KERALA,KANNUR,5
PANUR,M,FIELD LABOUR,SOWER,310.00,310.00,310.00,310.00,310.00,310.00,330.00,330.00,330.00,330.00,330.00,330.00,320.00,KERALA,KANNUR,5
PANUR,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KANNUR,5
PANUR,M,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KANNUR,5
PANUR,W,FIELD LABOUR,WEEDER,310.00,310.00,310.00,310.00,310.00,310.00,350.00,350.00,350.00,350.00,350.00,350.00,330.00,KERALA,KANNUR,5
PANUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",505.00,508.00,508.00,508.00,508.00,508.00,588.00,587.00,587.00,587.00,587.00,587.00,547.33,KERALA,KANNUR,5
PANUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",312.00,312.00,313.00,313.00,312.00,313.00,362.00,363.00,363.00,363.00,363.00,363.00,337.67,KERALA,KANNUR,5
PANUR,M,"SKILLED 
LABOUR",CARPENTER,560.00,560.00,560.00,560.00,560.00,560.00,675.00,675.00,675.00,675.00,675.00,675.00,617.50,KERALA,KANNUR,5
PANUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KANNUR,5
THRIKKERIPUR,M,FIELD LABOUR,PLOUGHMAN,530.00,530.00,530.00,530.00,530.00,530.00,530.00,530.00,530.00,530.00,530.00,530.00,530.00,KERALA,KASARGOD,12
THRIKKERIPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KASARGOD,12
THRIKKERIPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,KERALA,KASARGOD,12
THRIKKERIPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",230.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,252.92,KERALA,KASARGOD,12
THRIKKERIPUR,M,FIELD LABOUR,SOWER,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,430.00,KERALA,KASARGOD,12
THRIKKERIPUR,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KASARGOD,12
THRIKKERIPUR,M,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KASARGOD,12
THRIKKERIPUR,W,FIELD LABOUR,WEEDER,230.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,252.92,KERALA,KASARGOD,12
THRIKKERIPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",505.00,508.00,508.00,508.00,508.00,508.00,507.00,508.00,508.00,508.00,508.00,507.00,507.58,KERALA,KASARGOD,12
THRIKKERIPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",230.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,252.92,KERALA,KASARGOD,12
THRIKKERIPUR,M,"SKILLED 
LABOUR",CARPENTER,780.00,780.00,780.00,780.00,780.00,780.00,780.00,780.00,780.00,780.00,780.00,780.00,780.00,KERALA,KASARGOD,12
THRIKKERIPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KASARGOD,12
CHENGAMANDU,M,FIELD LABOUR,"REAPER & 
HARVESTER",600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,650.00,650.00,650.00,612.50,KERALA,KOLLAM,11
CHENGAMANDU,W,FIELD LABOUR,"REAPER & 
HARVESTER",500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,KERALA,KOLLAM,11
CHENGAMANDU,M,FIELD LABOUR,SOWER,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,650.00,650.00,650.00,612.50,KERALA,KOLLAM,11
CHENGAMANDU,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KOLLAM,11
CHENGAMANDU,M,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KOLLAM,11
CHENGAMANDU,W,FIELD LABOUR,WEEDER,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,KERALA,KOLLAM,11
CHENGAMANDU,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",633.00,633.00,633.00,633.00,633.00,633.00,633.00,633.00,633.00,667.00,667.00,667.00,641.50,KERALA,KOLLAM,11
CHENGAMANDU,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,600.00,600.00,600.00,525.00,KERALA,KOLLAM,11
CHENGAMANDU,M,"SKILLED 
LABOUR",CARPENTER,700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,750.00,750.00,750.00,712.50,KERALA,KOLLAM,11
CHENGAMANDU,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KOLLAM,11
POOZHIKAL,M,FIELD LABOUR,"REAPER & 
HARVESTER",500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,KERALA,KOTTAYAM,9
POOZHIKAL,W,FIELD LABOUR,"REAPER & 
HARVESTER",450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,KERALA,KOTTAYAM,9
POOZHIKAL,M,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KOTTAYAM,9
POOZHIKAL,W,FIELD LABOUR,WEEDER,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,KERALA,KOTTAYAM,9
POOZHIKAL,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",675.00,675.00,675.00,675.00,675.00,675.00,675.00,675.00,675.00,675.00,675.00,675.00,675.00,KERALA,KOTTAYAM,9
POOZHIKAL,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,KERALA,KOTTAYAM,9
POOZHIKAL,M,"SKILLED 
LABOUR",CARPENTER,700.00,700.00,700.00,700.00,700.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,729.17,KERALA,KOTTAYAM,9
POOZHIKAL,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KOTTAYAM,9
KODUVALLY,M,FIELD LABOUR,PLOUGHMAN,920.00,920.00,1020.00,1020.00,1020.00,1030.00,1030.00,1030.00,1030.00,1030.00,1230.00,1230.00,1042.50,KERALA,KOZHIKODE,9
KODUVALLY,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KOZHIKODE,9
KODUVALLY,M,FIELD LABOUR,"REAPER & 
HARVESTER",550.00,550.00,550.00,550.00,550.00,600.00,600.00,650.00,660.00,660.00,660.00,660.00,603.33,KERALA,KOZHIKODE,9
KODUVALLY,W,FIELD LABOUR,"REAPER & 
HARVESTER",450.00,450.00,450.00,450.00,450.00,450.00,450.00,500.00,510.00,510.00,510.00,510.00,474.17,KERALA,KOZHIKODE,9
KODUVALLY,M,FIELD LABOUR,SOWER,550.00,550.00,550.00,550.00,550.00,600.00,600.00,600.00,610.00,610.00,660.00,660.00,590.83,KERALA,KOZHIKODE,9
KODUVALLY,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KOZHIKODE,9
KODUVALLY,M,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KOZHIKODE,9
KODUVALLY,W,FIELD LABOUR,WEEDER,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,460.00,460.00,460.00,460.00,453.33,KERALA,KOZHIKODE,9
KODUVALLY,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",508.00,760.00,785.00,785.00,785.00,808.00,815.00,815.00,820.00,815.00,958.00,957.00,800.92,KERALA,KOZHIKODE,9
KODUVALLY,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,510.00,510.00,510.00,510.00,503.33,KERALA,KOZHIKODE,9
KODUVALLY,M,"SKILLED 
LABOUR",CARPENTER,650.00,650.00,650.00,650.00,650.00,700.00,700.00,700.00,710.00,710.00,760.00,760.00,690.83,KERALA,KOZHIKODE,9
KODUVALLY,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,KOZHIKODE,9
ALAMKODU,M,FIELD LABOUR,PLOUGHMAN,670.00,670.00,670.00,670.00,670.00,670.00,670.00,670.00,670.00,670.00,670.00,670.00,670.00,KERALA,MALAPPURAM,8
ALAMKODU,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,MALAPPURAM,8
ALAMKODU,M,FIELD LABOUR,"REAPER & 
HARVESTER",670.00,670.00,670.00,670.00,670.00,670.00,670.00,670.00,670.00,670.00,670.00,670.00,670.00,KERALA,MALAPPURAM,8
ALAMKODU,W,FIELD LABOUR,"REAPER & 
HARVESTER",420.00,420.00,420.00,420.00,420.00,420.00,420.00,420.00,420.00,420.00,420.00,420.00,420.00,KERALA,MALAPPURAM,8
ALAMKODU,M,FIELD LABOUR,SOWER,630.00,630.00,630.00,630.00,630.00,630.00,630.00,630.00,630.00,630.00,630.00,630.00,630.00,KERALA,MALAPPURAM,8
