Centre,Gender,Labour Category,Labour Type,July-15,August-15,September-15,October-15,November-15,December-15,January-16,February-16,March-16,April-16,May-16,June-16,Annual Average,State,District,Centre_length
GMILINA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,SIDHI,7
GMILINA,M,"SKILLED 
LABOUR",CARPENTER,300.00,-,300.00,-,-,300.00,300.00,300.00,300.00,-,350.00,350.00,312.50,KERALA,SIDHI,7
GMILINA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,SIDHI,7
GMILINA,M,"SKILLED 
LABOUR",COBBLER,290.00,-,290.00,-,-,200.00,290.00,290.00,290.00,-,290.00,300.00,280.00,KERALA,SIDHI,7
GMILINA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,SIDHI,7
DORAHA,M,FIELD LABOUR,PLOUGHMAN,-,300.00,-,-,-,300.00,300.00,-,300.00,-,-,-,300.00,KERALA,SIHOR,6
DORAHA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,SIHOR,6
DORAHA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,300.00,-,-,-,300.00,200.00,-,250.00,-,-,-,262.50,KERALA,SIHOR,6
DORAHA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,300.00,-,-,-,300.00,200.00,-,250.00,-,-,-,262.50,KERALA,SIHOR,6
DORAHA,M,FIELD LABOUR,SOWER,-,300.00,-,-,-,300.00,300.00,-,300.00,-,-,-,300.00,KERALA,SIHOR,6
DORAHA,W,FIELD LABOUR,SOWER,-,300.00,-,-,-,300.00,300.00,-,300.00,-,-,-,300.00,KERALA,SIHOR,6
DORAHA,M,FIELD LABOUR,WEEDER,-,200.00,-,-,-,250.00,200.00,-,200.00,-,-,-,212.50,KERALA,SIHOR,6
DORAHA,W,FIELD LABOUR,WEEDER,-,200.00,-,-,-,250.00,200.00,-,200.00,-,-,-,212.50,KERALA,SIHOR,6
DORAHA,M,HERDSMEN,HERDSMEN,-,200.00,-,-,-,200.00,200.00,-,200.00,-,-,-,200.00,KERALA,SIHOR,6
DORAHA,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,SIHOR,6
DORAHA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,300.00,-,-,-,250.00,250.00,-,250.00,-,-,-,262.50,KERALA,SIHOR,6
DORAHA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,250.00,-,-,-,250.00,250.00,-,250.00,-,-,-,250.00,KERALA,SIHOR,6
DORAHA,M,"SKILLED 
LABOUR",BLACKSMITH,-,350.00,-,-,-,350.00,300.00,-,300.00,-,-,-,325.00,KERALA,SIHOR,6
DORAHA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,SIHOR,6
DORAHA,M,"SKILLED 
LABOUR",CARPENTER,-,350.00,-,-,-,350.00,300.00,-,300.00,-,-,-,325.00,KERALA,SIHOR,6
DORAHA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,SIHOR,6
DORAHA,M,"SKILLED 
LABOUR",COBBLER,-,350.00,-,-,-,350.00,300.00,-,300.00,-,-,-,325.00,KERALA,SIHOR,6
DORAHA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,SIHOR,6
KHARGAPUR,M,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,500.00,500.00,KERALA,TIKAMGARH,9
KHARGAPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,TIKAMGARH,9
KHARGAPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,375.00,-,-,-,375.00,KERALA,TIKAMGARH,9
KHARGAPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,360.00,-,-,-,360.00,KERALA,TIKAMGARH,9
KHARGAPUR,M,HERDSMEN,HERDSMEN,-,-,-,-,-,360.00,360.00,-,360.00,-,360.00,360.00,360.00,KERALA,TIKAMGARH,9
KHARGAPUR,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,TIKAMGARH,9
KHARGAPUR,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,650.00,650.00,-,650.00,-,650.00,650.00,650.00,KERALA,TIKAMGARH,9
KHARGAPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,TIKAMGARH,9
KHARGAPUR,M,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,600.00,600.00,-,600.00,-,600.00,600.00,600.00,KERALA,TIKAMGARH,9
KHARGAPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,TIKAMGARH,9
TAJPUR,M,FIELD LABOUR,PLOUGHMAN,-,180.00,-,-,-,180.00,180.00,-,-,-,180.00,-,180.00,KERALA,UJJAIN,6
TAJPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,UJJAIN,6
TAJPUR,M,FIELD LABOUR,SOWER,-,-,-,-,-,250.00,-,-,-,-,-,-,250.00,KERALA,UJJAIN,6
TAJPUR,W,FIELD LABOUR,SOWER,-,-,-,-,-,250.00,-,-,-,-,-,-,250.00,KERALA,UJJAIN,6
TAJPUR,M,FIELD LABOUR,WEEDER,-,150.00,-,-,-,150.00,150.00,-,-,-,-,-,150.00,KERALA,UJJAIN,6
TAJPUR,W,FIELD LABOUR,WEEDER,-,150.00,-,-,-,150.00,150.00,-,-,-,-,-,150.00,KERALA,UJJAIN,6
TAJPUR,M,HERDSMEN,HERDSMEN,-,180.00,-,-,-,180.00,180.00,-,-,-,180.00,-,180.00,KERALA,UJJAIN,6
TAJPUR,W,HERDSMEN,HERDSMEN,-,180.00,-,-,-,180.00,180.00,-,-,-,180.00,-,180.00,KERALA,UJJAIN,6
TAJPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,200.00,-,-,-,200.00,200.00,-,-,-,200.00,-,200.00,KERALA,UJJAIN,6
TAJPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,200.00,-,-,-,200.00,200.00,-,-,-,200.00,-,200.00,KERALA,UJJAIN,6
TAJPUR,M,"SKILLED 
LABOUR",BLACKSMITH,-,300.00,-,-,-,380.00,380.00,-,-,-,380.00,-,360.00,KERALA,UJJAIN,6
TAJPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,UJJAIN,6
TAJPUR,M,"SKILLED 
LABOUR",CARPENTER,-,300.00,-,-,-,380.00,380.00,-,-,-,380.00,-,360.00,KERALA,UJJAIN,6
TAJPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,UJJAIN,6
TAJPUR,M,"SKILLED 
LABOUR",COBBLER,-,280.00,-,-,-,280.00,280.00,-,-,-,280.00,-,280.00,KERALA,UJJAIN,6
TAJPUR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,UJJAIN,6
URNARIYA,M,FIELD LABOUR,PLOUGHMAN,200.00,200.00,-,-,-,200.00,200.00,200.00,200.00,-,200.00,200.00,200.00,KERALA,UMARIYA,8
URNARIYA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,200.00,-,-,-,-,200.00,KERALA,UMARIYA,8
URNARIYA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,200.00,200.00,200.00,200.00,-,200.00,-,200.00,KERALA,UMARIYA,8
URNARIYA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,200.00,200.00,200.00,200.00,-,200.00,-,200.00,KERALA,UMARIYA,8
URNARIYA,M,FIELD LABOUR,SOWER,200.00,200.00,-,-,-,200.00,200.00,-,200.00,-,200.00,200.00,200.00,KERALA,UMARIYA,8
URNARIYA,W,FIELD LABOUR,SOWER,-,200.00,-,-,-,-,-,-,-,-,-,-,200.00,KERALA,UMARIYA,8
URNARIYA,M,FIELD LABOUR,WEEDER,-,200.00,-,-,-,-,-,-,-,-,-,-,200.00,KERALA,UMARIYA,8
URNARIYA,W,FIELD LABOUR,WEEDER,-,200.00,-,-,-,-,-,-,-,-,-,-,200.00,KERALA,UMARIYA,8
URNARIYA,M,HERDSMEN,HERDSMEN,150.00,-,-,-,-,200.00,200.00,200.00,200.00,-,200.00,200.00,192.86,KERALA,UMARIYA,8
URNARIYA,W,HERDSMEN,HERDSMEN,150.00,-,-,-,-,-,-,-,-,-,-,-,150.00,KERALA,UMARIYA,8
URNARIYA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,150.00,-,-,-,150.00,-,-,-,-,-,-,166.67,KERALA,UMARIYA,8
URNARIYA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,150.00,-,-,-,150.00,-,-,-,-,-,-,166.67,KERALA,UMARIYA,8
URNARIYA,M,"SKILLED 
LABOUR",BLACKSMITH,-,300.00,-,-,-,300.00,300.00,300.00,300.00,-,300.00,300.00,300.00,KERALA,UMARIYA,8
URNARIYA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,UMARIYA,8
URNARIYA,M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,-,-,-,300.00,300.00,300.00,300.00,-,300.00,300.00,300.00,KERALA,UMARIYA,8
URNARIYA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,UMARIYA,8
DEVKHUJURI,M,FIELD LABOUR,PLOUGHMAN,200.00,-,-,-,-,200.00,200.00,200.00,200.00,-,200.00,200.00,200.00,KERALA,VIDISHA,10
DEVKHUJURI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,250.00,-,-,-,-,250.00,KERALA,VIDISHA,10
DEVKHUJURI,M,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,-,-,-,-,300.00,300.00,300.00,300.00,-,300.00,300.00,300.00,KERALA,VIDISHA,10
DEVKHUJURI,W,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,-,-,-,-,200.00,200.00,200.00,200.00,-,200.00,300.00,214.29,KERALA,VIDISHA,10
DEVKHUJURI,M,FIELD LABOUR,SOWER,250.00,-,-,-,-,250.00,250.00,-,250.00,-,250.00,250.00,250.00,KERALA,VIDISHA,10
DEVKHUJURI,W,FIELD LABOUR,SOWER,200.00,-,-,-,-,200.00,200.00,-,200.00,-,200.00,200.00,200.00,KERALA,VIDISHA,10
DEVKHUJURI,M,FIELD LABOUR,WEEDER,250.00,-,-,-,-,250.00,250.00,250.00,250.00,-,250.00,250.00,250.00,KERALA,VIDISHA,10
DEVKHUJURI,W,FIELD LABOUR,WEEDER,200.00,-,-,-,-,200.00,200.00,200.00,200.00,-,200.00,200.00,200.00,KERALA,VIDISHA,10
DEVKHUJURI,M,HERDSMEN,HERDSMEN,200.00,-,-,-,-,200.00,200.00,200.00,200.00,-,200.00,200.00,200.00,KERALA,VIDISHA,10
DEVKHUJURI,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,VIDISHA,10
DEVKHUJURI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",250.00,-,-,-,-,250.00,250.00,250.00,250.00,-,250.00,250.00,250.00,KERALA,VIDISHA,10
DEVKHUJURI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,-,-,-,-,200.00,200.00,200.00,200.00,-,200.00,200.00,200.00,KERALA,VIDISHA,10
DEVKHUJURI,M,"SKILLED 
LABOUR",BLACKSMITH,500.00,-,-,-,-,500.00,500.00,500.00,500.00,-,500.00,500.00,500.00,KERALA,VIDISHA,10
DEVKHUJURI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,VIDISHA,10
DEVKHUJURI,M,"SKILLED 
LABOUR",CARPENTER,400.00,-,-,-,-,400.00,400.00,400.00,400.00,-,400.00,400.00,400.00,KERALA,VIDISHA,10
DEVKHUJURI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,VIDISHA,10
DEVKHUJURI,M,"SKILLED 
LABOUR",COBBLER,300.00,-,-,-,-,300.00,300.00,300.00,300.00,-,300.00,300.00,300.00,KERALA,VIDISHA,10
DEVKHUJURI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,KERALA,VIDISHA,10
ATHAMALIK,M,FIELD LABOUR,PLOUGHMAN,200.00,200.00,200.00,200.00,300.00,300.00,200.00,200.00,200.00,200.00,300.00,300.00,233.33,ODISHA,ANGUL,9
ATHAMALIK,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,ANGUL,9
ATHAMALIK,M,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,200.00,200.00,200.00,200.00,300.00,200.00,300.00,200.00,300.00,300.00,300.00,241.67,ODISHA,ANGUL,9
ATHAMALIK,W,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,150.00,150.00,150.00,150.00,200.00,150.00,250.00,150.00,250.00,200.00,250.00,183.33,ODISHA,ANGUL,9
ATHAMALIK,M,FIELD LABOUR,SOWER,200.00,200.00,250.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,250.00,250.00,212.50,ODISHA,ANGUL,9
ATHAMALIK,W,FIELD LABOUR,SOWER,150.00,150.00,150.00,150.00,150.00,200.00,150.00,150.00,150.00,150.00,200.00,150.00,158.33,ODISHA,ANGUL,9
ATHAMALIK,M,FIELD LABOUR,WEEDER,200.00,200.00,200.00,200.00,200.00,220.00,200.00,200.00,200.00,200.00,-,200.00,201.82,ODISHA,ANGUL,9
ATHAMALIK,W,FIELD LABOUR,WEEDER,150.00,150.00,150.00,150.00,150.00,200.00,150.00,150.00,150.00,150.00,150.00,150.00,154.17,ODISHA,ANGUL,9
ATHAMALIK,M,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,250.00,200.00,204.17,ODISHA,ANGUL,9
ATHAMALIK,W,HERDSMEN,HERDSMEN,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,200.00,150.00,154.17,ODISHA,ANGUL,9
ATHAMALIK,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,300.00,300.00,216.67,ODISHA,ANGUL,9
ATHAMALIK,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,150.00,150.00,150.00,200.00,150.00,150.00,-,150.00,200.00,250.00,168.18,ODISHA,ANGUL,9
ATHAMALIK,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,400.00,400.00,316.67,ODISHA,ANGUL,9
ATHAMALIK,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,ANGUL,9
ATHAMALIK,M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,300.00,400.00,300.00,380.00,300.00,400.00,400.00,400.00,340.00,ODISHA,ANGUL,9
ATHAMALIK,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,ANGUL,9
ATHAMALIK,M,"SKILLED 
LABOUR",COBBLER,300.00,300.00,300.00,300.00,300.00,200.00,300.00,300.00,300.00,300.00,300.00,300.00,291.67,ODISHA,ANGUL,9
ATHAMALIK,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,ANGUL,9
JALESWAR,M,FIELD LABOUR,PLOUGHMAN,300.00,350.00,200.00,300.00,200.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,287.50,ODISHA,BALASORE,8
JALESWAR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,BALASORE,8
JALESWAR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,250.00,-,200.00,200.00,300.00,300.00,200.00,-,200.00,300.00,200.00,238.89,ODISHA,BALASORE,8
JALESWAR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,250.00,-,180.00,180.00,200.00,200.00,200.00,-,200.00,200.00,200.00,201.11,ODISHA,BALASORE,8
JALESWAR,M,FIELD LABOUR,SOWER,200.00,200.00,200.00,200.00,200.00,200.00,200.00,300.00,200.00,200.00,300.00,300.00,225.00,ODISHA,BALASORE,8
JALESWAR,W,FIELD LABOUR,SOWER,150.00,200.00,-,-,180.00,-,150.00,300.00,200.00,200.00,200.00,300.00,208.89,ODISHA,BALASORE,8
JALESWAR,M,FIELD LABOUR,WEEDER,200.00,-,200.00,200.00,200.00,200.00,-,300.00,200.00,-,300.00,300.00,233.33,ODISHA,BALASORE,8
JALESWAR,W,FIELD LABOUR,WEEDER,150.00,-,200.00,200.00,180.00,200.00,-,300.00,200.00,-,200.00,300.00,214.44,ODISHA,BALASORE,8
JALESWAR,M,HERDSMEN,HERDSMEN,150.00,200.00,200.00,200.00,150.00,200.00,-,200.00,200.00,200.00,200.00,200.00,190.91,ODISHA,BALASORE,8
JALESWAR,W,HERDSMEN,HERDSMEN,150.00,-,200.00,200.00,140.00,200.00,-,200.00,200.00,200.00,150.00,200.00,184.00,ODISHA,BALASORE,8
JALESWAR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,200.00,200.00,200.00,150.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,191.67,ODISHA,BALASORE,8
JALESWAR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,200.00,200.00,200.00,140.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,190.83,ODISHA,BALASORE,8
JALESWAR,M,"SKILLED 
LABOUR",BLACKSMITH,200.00,300.00,200.00,200.00,200.00,200.00,200.00,-,300.00,200.00,300.00,300.00,236.36,ODISHA,BALASORE,8
JALESWAR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,BALASORE,8
JALESWAR,M,"SKILLED 
LABOUR",CARPENTER,300.00,350.00,300.00,300.00,300.00,350.00,300.00,400.00,400.00,300.00,400.00,400.00,341.67,ODISHA,BALASORE,8
JALESWAR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,BALASORE,8
JALESWAR,M,"SKILLED 
LABOUR",COBBLER,200.00,250.00,200.00,200.00,200.00,200.00,200.00,300.00,300.00,200.00,300.00,300.00,237.50,ODISHA,BALASORE,8
JALESWAR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,BALASORE,8
PADMAPUR,M,FIELD LABOUR,PLOUGHMAN,200.00,200.00,200.00,200.00,200.00,250.00,200.00,200.00,200.00,200.00,250.00,250.00,212.50,ODISHA,BARAGARH,8
PADMAPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,BARAGARH,8
PADMAPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,200.00,200.00,200.00,200.00,250.00,200.00,200.00,200.00,200.00,250.00,300.00,216.67,ODISHA,BARAGARH,8
PADMAPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,150.00,150.00,150.00,150.00,200.00,150.00,150.00,150.00,150.00,250.00,250.00,170.83,ODISHA,BARAGARH,8
PADMAPUR,M,FIELD LABOUR,SOWER,200.00,200.00,200.00,200.00,-,200.00,200.00,200.00,200.00,200.00,150.00,250.00,200.00,ODISHA,BARAGARH,8
PADMAPUR,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,170.00,-,150.00,-,160.00,ODISHA,BARAGARH,8
PADMAPUR,M,FIELD LABOUR,WEEDER,200.00,200.00,200.00,200.00,200.00,250.00,200.00,200.00,200.00,200.00,150.00,200.00,200.00,ODISHA,BARAGARH,8
PADMAPUR,W,FIELD LABOUR,WEEDER,150.00,150.00,150.00,150.00,120.00,200.00,150.00,150.00,150.00,150.00,150.00,150.00,151.67,ODISHA,BARAGARH,8
PADMAPUR,M,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,-,200.00,200.00,200.00,200.00,150.00,200.00,195.45,ODISHA,BARAGARH,8
PADMAPUR,W,HERDSMEN,HERDSMEN,150.00,150.00,150.00,150.00,150.00,170.00,150.00,150.00,150.00,150.00,150.00,200.00,155.83,ODISHA,BARAGARH,8
PADMAPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,200.00,200.00,200.00,250.00,200.00,200.00,200.00,200.00,350.00,300.00,225.00,ODISHA,BARAGARH,8
PADMAPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,150.00,150.00,150.00,200.00,150.00,150.00,150.00,150.00,250.00,250.00,170.83,ODISHA,BARAGARH,8
PADMAPUR,M,"SKILLED 
LABOUR",BLACKSMITH,-,200.00,300.00,200.00,200.00,300.00,300.00,350.00,300.00,300.00,350.00,350.00,286.36,ODISHA,BARAGARH,8
PADMAPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,BARAGARH,8
PADMAPUR,M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,350.00,300.00,300.00,400.00,350.00,350.00,300.00,380.00,380.00,350.00,338.33,ODISHA,BARAGARH,8
PADMAPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,BARAGARH,8
PADMAPUR,M,"SKILLED 
LABOUR",COBBLER,-,150.00,200.00,200.00,150.00,250.00,250.00,350.00,300.00,250.00,250.00,300.00,240.91,ODISHA,BARAGARH,8
PADMAPUR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,BARAGARH,8
CHANDABALI,M,FIELD LABOUR,PLOUGHMAN,250.00,250.00,250.00,250.00,200.00,200.00,300.00,250.00,250.00,300.00,300.00,300.00,258.33,ODISHA,BHADRAK,10
CHANDABALI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,BHADRAK,10
CHANDABALI,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,200.00,200.00,200.00,250.00,250.00,300.00,250.00,300.00,300.00,300.00,300.00,259.09,ODISHA,BHADRAK,10
CHANDABALI,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,150.00,150.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,190.91,ODISHA,BHADRAK,10
CHANDABALI,M,FIELD LABOUR,SOWER,250.00,250.00,150.00,200.00,200.00,150.00,300.00,200.00,-,-,300.00,300.00,230.00,ODISHA,BHADRAK,10
CHANDABALI,W,FIELD LABOUR,SOWER,-,200.00,-,150.00,150.00,120.00,-,200.00,-,-,200.00,200.00,174.29,ODISHA,BHADRAK,10
CHANDABALI,M,FIELD LABOUR,WEEDER,250.00,250.00,250.00,250.00,200.00,150.00,-,-,250.00,-,200.00,200.00,222.22,ODISHA,BHADRAK,10
CHANDABALI,W,FIELD LABOUR,WEEDER,200.00,200.00,200.00,200.00,180.00,120.00,-,-,200.00,-,200.00,200.00,188.89,ODISHA,BHADRAK,10
CHANDABALI,M,HERDSMEN,HERDSMEN,250.00,250.00,250.00,200.00,250.00,250.00,200.00,250.00,250.00,300.00,150.00,300.00,241.67,ODISHA,BHADRAK,10
CHANDABALI,W,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,120.00,200.00,193.33,ODISHA,BHADRAK,10
CHANDABALI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",250.00,250.00,250.00,250.00,250.00,250.00,300.00,250.00,250.00,300.00,300.00,300.00,266.67,ODISHA,BHADRAK,10
CHANDABALI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,ODISHA,BHADRAK,10
CHANDABALI,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,200.00,200.00,-,250.00,350.00,300.00,300.00,300.00,300.00,350.00,286.36,ODISHA,BHADRAK,10
CHANDABALI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,BHADRAK,10
CHANDABALI,M,"SKILLED 
LABOUR",CARPENTER,350.00,350.00,350.00,300.00,300.00,350.00,350.00,350.00,350.00,350.00,400.00,400.00,350.00,ODISHA,BHADRAK,10
CHANDABALI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,BHADRAK,10
CHANDABALI,M,"SKILLED 
LABOUR",COBBLER,200.00,200.00,200.00,200.00,200.00,200.00,300.00,250.00,300.00,250.00,250.00,260.00,234.17,ODISHA,BHADRAK,10
CHANDABALI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,BHADRAK,10
BHAINSA,M,FIELD LABOUR,PLOUGHMAN,150.00,150.00,150.00,200.00,130.00,160.00,150.00,260.00,260.00,250.00,260.00,260.00,198.33,ODISHA,BOLANGIR,7
BHAINSA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,BOLANGIR,7
BHAINSA,M,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,150.00,150.00,160.00,130.00,260.00,250.00,360.00,300.00,250.00,260.00,260.00,223.33,ODISHA,BOLANGIR,7
BHAINSA,W,FIELD LABOUR,"REAPER & 
HARVESTER",120.00,120.00,120.00,140.00,110.00,140.00,220.00,240.00,240.00,220.00,200.00,140.00,167.50,ODISHA,BOLANGIR,7
BHAINSA,M,FIELD LABOUR,SOWER,150.00,150.00,250.00,160.00,130.00,160.00,-,160.00,160.00,150.00,160.00,200.00,166.36,ODISHA,BOLANGIR,7
BHAINSA,W,FIELD LABOUR,SOWER,-,150.00,-,160.00,-,120.00,-,-,140.00,-,100.00,200.00,145.00,ODISHA,BOLANGIR,7
BHAINSA,M,FIELD LABOUR,WEEDER,150.00,150.00,150.00,160.00,130.00,160.00,150.00,160.00,160.00,150.00,160.00,260.00,161.67,ODISHA,BOLANGIR,7
