Centre,Gender,Labour Category,Labour Type,July-17,August-17,September-17,October-17,November-17,December-17,January-18,February-18,March-18,April-18,May-18,June-18,Annual Average,State,District,Centre_length
MATHILI,M,"SKILLED 
LABOUR",COBBLER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,400.00,400.00,350.00,300.00,350.00,325.00,ODISHA,MALKANGIRI,7
MATHILI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,MALKANGIRI,7
PATHURI,M,FIELD LABOUR,PLOUGHMAN,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,300.00,250.00,254.17,ODISHA,MAYURBHANJ,7
PATHURI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,MAYURBHANJ,7
PATHURI,M,FIELD LABOUR,"REAPER & 
HARVESTER",350.00,350.00,350.00,300.00,350.00,300.00,300.00,300.00,300.00,300.00,320.00,300.00,318.33,ODISHA,MAYURBHANJ,7
PATHURI,W,FIELD LABOUR,"REAPER & 
HARVESTER",250.00,250.00,250.00,250.00,250.00,210.00,250.00,250.00,250.00,250.00,280.00,250.00,249.17,ODISHA,MAYURBHANJ,7
PATHURI,M,FIELD LABOUR,SOWER,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,250.00,250.00,250.00,212.50,ODISHA,MAYURBHANJ,7
PATHURI,W,FIELD LABOUR,SOWER,150.00,150.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,220.00,193.33,ODISHA,MAYURBHANJ,7
PATHURI,M,FIELD LABOUR,WEEDER,250.00,250.00,200.00,250.00,200.00,280.00,250.00,250.00,250.00,250.00,-,250.00,243.64,ODISHA,MAYURBHANJ,7
PATHURI,W,FIELD LABOUR,WEEDER,200.00,200.00,200.00,250.00,200.00,200.00,200.00,200.00,200.00,220.00,-,220.00,208.18,ODISHA,MAYURBHANJ,7
PATHURI,M,HERDSMEN,HERDSMEN,250.00,250.00,200.00,250.00,200.00,250.00,250.00,200.00,200.00,230.00,250.00,250.00,231.67,ODISHA,MAYURBHANJ,7
PATHURI,W,HERDSMEN,HERDSMEN,220.00,200.00,200.00,250.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,220.00,207.50,ODISHA,MAYURBHANJ,7
PATHURI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",290.00,280.00,300.00,300.00,317.00,350.00,300.00,320.00,320.00,350.00,350.00,328.00,317.08,ODISHA,MAYURBHANJ,7
PATHURI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",222.00,230.00,250.00,250.00,258.00,250.00,250.00,250.00,250.00,250.00,250.00,260.00,247.50,ODISHA,MAYURBHANJ,7
PATHURI,M,"SKILLED 
LABOUR",BLACKSMITH,350.00,400.00,350.00,350.00,350.00,350.00,450.00,350.00,350.00,380.00,420.00,400.00,375.00,ODISHA,MAYURBHANJ,7
PATHURI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,MAYURBHANJ,7
PATHURI,M,"SKILLED 
LABOUR",CARPENTER,450.00,450.00,450.00,450.00,450.00,450.00,450.00,460.00,460.00,450.00,450.00,450.00,451.67,ODISHA,MAYURBHANJ,7
PATHURI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,MAYURBHANJ,7
PATHURI,M,"SKILLED 
LABOUR",COBBLER,350.00,350.00,250.00,250.00,250.00,350.00,350.00,300.00,300.00,300.00,350.00,330.00,310.83,ODISHA,MAYURBHANJ,7
PATHURI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,MAYURBHANJ,7
TARAGAON,M,FIELD LABOUR,PLOUGHMAN,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,ODISHA,NAWARANGPUR,8
TARAGAON,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,NAWARANGPUR,8
TARAGAON,M,FIELD LABOUR,"REAPER & 
HARVESTER",350.00,250.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,ODISHA,NAWARANGPUR,8
TARAGAON,W,FIELD LABOUR,"REAPER & 
HARVESTER",250.00,200.00,250.00,250.00,250.00,250.00,200.00,250.00,250.00,250.00,250.00,250.00,241.67,ODISHA,NAWARANGPUR,8
TARAGAON,M,FIELD LABOUR,SOWER,250.00,250.00,200.00,250.00,200.00,250.00,200.00,220.00,200.00,250.00,250.00,250.00,230.83,ODISHA,NAWARANGPUR,8
TARAGAON,W,FIELD LABOUR,SOWER,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,-,200.00,220.00,220.00,203.64,ODISHA,NAWARANGPUR,8
TARAGAON,M,FIELD LABOUR,WEEDER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,ODISHA,NAWARANGPUR,8
TARAGAON,W,FIELD LABOUR,WEEDER,200.00,200.00,250.00,200.00,250.00,200.00,200.00,200.00,200.00,200.00,200.00,220.00,210.00,ODISHA,NAWARANGPUR,8
TARAGAON,M,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,200.00,250.00,250.00,250.00,-,250.00,250.00,222.73,ODISHA,NAWARANGPUR,8
TARAGAON,W,HERDSMEN,HERDSMEN,150.00,150.00,200.00,200.00,200.00,220.00,200.00,200.00,200.00,-,220.00,220.00,196.36,ODISHA,NAWARANGPUR,8
TARAGAON,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",310.00,270.00,400.00,250.00,333.00,350.00,300.00,300.00,300.00,300.00,300.00,333.00,312.17,ODISHA,NAWARANGPUR,8
TARAGAON,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",220.00,240.00,300.00,200.00,267.00,250.00,250.00,250.00,250.00,250.00,250.00,265.00,249.33,ODISHA,NAWARANGPUR,8
TARAGAON,M,"SKILLED 
LABOUR",BLACKSMITH,350.00,350.00,350.00,350.00,350.00,400.00,400.00,350.00,350.00,400.00,350.00,400.00,366.67,ODISHA,NAWARANGPUR,8
TARAGAON,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,NAWARANGPUR,8
TARAGAON,M,"SKILLED 
LABOUR",CARPENTER,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,ODISHA,NAWARANGPUR,8
TARAGAON,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,NAWARANGPUR,8
TARAGAON,M,"SKILLED 
LABOUR",COBBLER,300.00,300.00,350.00,300.00,350.00,350.00,350.00,300.00,300.00,350.00,350.00,320.00,326.67,ODISHA,NAWARANGPUR,8
TARAGAON,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,NAWARANGPUR,8
RANAPUR,M,FIELD LABOUR,PLOUGHMAN,250.00,250.00,250.00,250.00,250.00,300.00,250.00,300.00,300.00,250.00,300.00,250.00,266.67,ODISHA,NAYAGARH,7
RANAPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,NAYAGARH,7
RANAPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,300.00,250.00,350.00,250.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,295.83,ODISHA,NAYAGARH,7
RANAPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",250.00,200.00,200.00,300.00,200.00,200.00,200.00,250.00,250.00,250.00,250.00,250.00,233.33,ODISHA,NAYAGARH,7
RANAPUR,M,FIELD LABOUR,SOWER,250.00,250.00,250.00,250.00,250.00,300.00,250.00,300.00,300.00,250.00,250.00,250.00,262.50,ODISHA,NAYAGARH,7
RANAPUR,W,FIELD LABOUR,SOWER,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,220.00,220.00,203.33,ODISHA,NAYAGARH,7
RANAPUR,M,FIELD LABOUR,WEEDER,250.00,250.00,250.00,250.00,250.00,300.00,250.00,300.00,300.00,250.00,250.00,250.00,262.50,ODISHA,NAYAGARH,7
RANAPUR,W,FIELD LABOUR,WEEDER,200.00,200.00,250.00,200.00,250.00,200.00,200.00,200.00,200.00,200.00,220.00,200.00,210.00,ODISHA,NAYAGARH,7
RANAPUR,M,HERDSMEN,HERDSMEN,250.00,250.00,250.00,250.00,250.00,300.00,300.00,250.00,250.00,250.00,250.00,250.00,258.33,ODISHA,NAYAGARH,7
RANAPUR,W,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,220.00,200.00,201.67,ODISHA,NAYAGARH,7
RANAPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",280.00,330.00,350.00,350.00,308.00,250.00,250.00,350.00,350.00,400.00,350.00,308.00,323.00,ODISHA,NAYAGARH,7
RANAPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",210.00,220.00,200.00,250.00,217.00,250.00,200.00,300.00,300.00,300.00,250.00,243.00,245.00,ODISHA,NAYAGARH,7
RANAPUR,M,"SKILLED 
LABOUR",BLACKSMITH,400.00,300.00,400.00,450.00,400.00,500.00,400.00,400.00,400.00,400.00,400.00,400.00,404.17,ODISHA,NAYAGARH,7
RANAPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,NAYAGARH,7
RANAPUR,M,"SKILLED 
LABOUR",CARPENTER,450.00,450.00,400.00,500.00,400.00,500.00,500.00,450.00,450.00,450.00,450.00,500.00,458.33,ODISHA,NAYAGARH,7
RANAPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,NAYAGARH,7
RANAPUR,M,"SKILLED 
LABOUR",COBBLER,350.00,350.00,300.00,350.00,300.00,350.00,300.00,300.00,300.00,350.00,400.00,300.00,329.17,ODISHA,NAYAGARH,7
RANAPUR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,NAYAGARH,7
NAUPADA,M,FIELD LABOUR,PLOUGHMAN,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,300.00,250.00,250.00,254.17,ODISHA,NUAPADA,7
NAUPADA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,NUAPADA,7
NAUPADA,M,FIELD LABOUR,"REAPER & 
HARVESTER",350.00,300.00,350.00,300.00,350.00,300.00,300.00,250.00,250.00,300.00,300.00,300.00,304.17,ODISHA,NUAPADA,7
NAUPADA,W,FIELD LABOUR,"REAPER & 
HARVESTER",250.00,250.00,250.00,250.00,250.00,250.00,250.00,200.00,200.00,260.00,250.00,250.00,242.50,ODISHA,NUAPADA,7
NAUPADA,M,FIELD LABOUR,SOWER,250.00,250.00,250.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,245.83,ODISHA,NUAPADA,7
NAUPADA,W,FIELD LABOUR,SOWER,-,-,-,200.00,-,200.00,200.00,200.00,200.00,220.00,200.00,220.00,205.00,ODISHA,NUAPADA,7
NAUPADA,M,FIELD LABOUR,WEEDER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,ODISHA,NUAPADA,7
NAUPADA,W,FIELD LABOUR,WEEDER,220.00,220.00,250.00,250.00,250.00,200.00,220.00,220.00,220.00,220.00,220.00,220.00,225.83,ODISHA,NUAPADA,7
NAUPADA,M,HERDSMEN,HERDSMEN,225.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,243.75,ODISHA,NUAPADA,7
NAUPADA,W,HERDSMEN,HERDSMEN,150.00,200.00,200.00,250.00,200.00,200.00,200.00,220.00,220.00,200.00,200.00,220.00,205.00,ODISHA,NUAPADA,7
NAUPADA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",310.00,274.00,300.00,350.00,308.00,350.00,300.00,300.00,300.00,300.00,300.00,317.00,309.08,ODISHA,NUAPADA,7
NAUPADA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",239.00,228.00,250.00,250.00,262.00,250.00,220.00,220.00,220.00,250.00,250.00,253.00,241.00,ODISHA,NUAPADA,7
NAUPADA,M,"SKILLED 
LABOUR",BLACKSMITH,350.00,350.00,350.00,400.00,350.00,400.00,400.00,350.00,350.00,400.00,400.00,400.00,375.00,ODISHA,NUAPADA,7
NAUPADA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,NUAPADA,7
NAUPADA,M,"SKILLED 
LABOUR",CARPENTER,400.00,400.00,400.00,450.00,400.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,433.33,ODISHA,NUAPADA,7
NAUPADA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,NUAPADA,7
NAUPADA,M,"SKILLED 
LABOUR",COBBLER,250.00,250.00,250.00,300.00,250.00,300.00,350.00,300.00,300.00,300.00,350.00,320.00,293.33,ODISHA,NUAPADA,7
NAUPADA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,NUAPADA,7
JUNEI,M,FIELD LABOUR,PLOUGHMAN,250.00,250.00,300.00,250.00,300.00,250.00,300.00,350.00,350.00,350.00,300.00,250.00,291.67,ODISHA,PURI,5
JUNEI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,PURI,5
JUNEI,M,FIELD LABOUR,"REAPER & 
HARVESTER",250.00,250.00,350.00,300.00,350.00,350.00,300.00,350.00,350.00,350.00,300.00,350.00,320.83,ODISHA,PURI,5
JUNEI,W,FIELD LABOUR,"REAPER & 
HARVESTER",250.00,200.00,300.00,250.00,300.00,250.00,200.00,300.00,300.00,300.00,250.00,250.00,262.50,ODISHA,PURI,5
JUNEI,M,FIELD LABOUR,SOWER,250.00,250.00,250.00,200.00,250.00,250.00,250.00,350.00,350.00,300.00,300.00,250.00,270.83,ODISHA,PURI,5
JUNEI,W,FIELD LABOUR,SOWER,200.00,200.00,200.00,200.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,220.00,226.67,ODISHA,PURI,5
JUNEI,M,FIELD LABOUR,WEEDER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,300.00,300.00,250.00,300.00,250.00,262.50,ODISHA,PURI,5
JUNEI,W,FIELD LABOUR,WEEDER,250.00,200.00,250.00,250.00,250.00,200.00,200.00,300.00,300.00,200.00,250.00,220.00,239.17,ODISHA,PURI,5
JUNEI,M,HERDSMEN,HERDSMEN,250.00,250.00,200.00,250.00,200.00,250.00,250.00,300.00,300.00,250.00,250.00,250.00,250.00,ODISHA,PURI,5
JUNEI,W,HERDSMEN,HERDSMEN,250.00,250.00,200.00,250.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,220.00,239.17,ODISHA,PURI,5
JUNEI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",300.00,270.00,400.00,250.00,342.00,300.00,300.00,400.00,400.00,300.00,350.00,333.00,328.75,ODISHA,PURI,5
JUNEI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",250.00,230.00,300.00,250.00,267.00,250.00,200.00,300.00,300.00,250.00,300.00,258.00,262.92,ODISHA,PURI,5
JUNEI,M,"SKILLED 
LABOUR",BLACKSMITH,450.00,350.00,400.00,450.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,404.17,ODISHA,PURI,5
JUNEI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,PURI,5
JUNEI,M,"SKILLED 
LABOUR",CARPENTER,450.00,450.00,450.00,450.00,450.00,450.00,500.00,500.00,500.00,500.00,500.00,500.00,475.00,ODISHA,PURI,5
JUNEI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,PURI,5
JUNEI,M,"SKILLED 
LABOUR",COBBLER,400.00,400.00,350.00,300.00,350.00,300.00,350.00,350.00,350.00,350.00,350.00,300.00,345.83,ODISHA,PURI,5
JUNEI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,PURI,5
JAGANATHPUR,M,FIELD LABOUR,PLOUGHMAN,250.00,250.00,350.00,270.00,350.00,270.00,350.00,250.00,250.00,300.00,250.00,250.00,282.50,ODISHA,RAYAGADA,11
JAGANATHPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,RAYAGADA,11
JAGANATHPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,300.00,300.00,250.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,295.83,ODISHA,RAYAGADA,11
JAGANATHPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",250.00,250.00,250.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,200.00,241.67,ODISHA,RAYAGADA,11
JAGANATHPUR,M,FIELD LABOUR,SOWER,300.00,300.00,300.00,250.00,300.00,200.00,250.00,220.00,220.00,250.00,250.00,250.00,257.50,ODISHA,RAYAGADA,11
JAGANATHPUR,W,FIELD LABOUR,SOWER,250.00,250.00,250.00,200.00,250.00,200.00,200.00,200.00,200.00,-,200.00,200.00,218.18,ODISHA,RAYAGADA,11
JAGANATHPUR,M,FIELD LABOUR,WEEDER,300.00,250.00,300.00,250.00,300.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,262.50,ODISHA,RAYAGADA,11
JAGANATHPUR,W,FIELD LABOUR,WEEDER,250.00,200.00,300.00,200.00,300.00,200.00,200.00,200.00,200.00,200.00,200.00,220.00,222.50,ODISHA,RAYAGADA,11
JAGANATHPUR,M,HERDSMEN,HERDSMEN,300.00,300.00,250.00,250.00,250.00,200.00,200.00,250.00,250.00,220.00,250.00,250.00,247.50,ODISHA,RAYAGADA,11
JAGANATHPUR,W,HERDSMEN,HERDSMEN,200.00,250.00,200.00,250.00,250.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,212.50,ODISHA,RAYAGADA,11
JAGANATHPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",350.00,310.00,350.00,350.00,317.00,350.00,350.00,250.00,250.00,300.00,300.00,317.00,316.17,ODISHA,RAYAGADA,11
JAGANATHPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",243.00,250.00,300.00,250.00,242.00,250.00,250.00,200.00,200.00,250.00,250.00,252.00,244.75,ODISHA,RAYAGADA,11
JAGANATHPUR,M,"SKILLED 
LABOUR",BLACKSMITH,350.00,350.00,350.00,350.00,350.00,400.00,350.00,350.00,350.00,350.00,400.00,400.00,362.50,ODISHA,RAYAGADA,11
JAGANATHPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,RAYAGADA,11
JAGANATHPUR,M,"SKILLED 
LABOUR",CARPENTER,500.00,500.00,500.00,450.00,500.00,400.00,500.00,450.00,450.00,500.00,450.00,450.00,470.83,ODISHA,RAYAGADA,11
JAGANATHPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,RAYAGADA,11
JAGANATHPUR,M,"SKILLED 
LABOUR",COBBLER,300.00,300.00,300.00,300.00,300.00,350.00,300.00,300.00,300.00,300.00,350.00,350.00,312.50,ODISHA,RAYAGADA,11
JAGANATHPUR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,RAYAGADA,11
KAINSIRI,M,FIELD LABOUR,PLOUGHMAN,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,300.00,250.00,254.17,ODISHA,SAMBALPUR,8
KAINSIRI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,SAMBALPUR,8
KAINSIRI,M,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,300.00,350.00,300.00,350.00,300.00,300.00,300.00,300.00,300.00,350.00,300.00,312.50,ODISHA,SAMBALPUR,8
KAINSIRI,W,FIELD LABOUR,"REAPER & 
HARVESTER",250.00,250.00,300.00,250.00,300.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,258.33,ODISHA,SAMBALPUR,8
KAINSIRI,M,FIELD LABOUR,SOWER,200.00,200.00,200.00,250.00,200.00,250.00,200.00,200.00,200.00,250.00,250.00,250.00,220.83,ODISHA,SAMBALPUR,8
KAINSIRI,W,FIELD LABOUR,SOWER,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,220.00,220.00,200.00,203.33,ODISHA,SAMBALPUR,8
KAINSIRI,M,FIELD LABOUR,WEEDER,250.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,245.83,ODISHA,SAMBALPUR,8
KAINSIRI,W,FIELD LABOUR,WEEDER,200.00,200.00,250.00,200.00,250.00,200.00,200.00,220.00,220.00,200.00,220.00,200.00,213.33,ODISHA,SAMBALPUR,8
KAINSIRI,M,HERDSMEN,HERDSMEN,250.00,250.00,250.00,250.00,300.00,250.00,250.00,250.00,250.00,250.00,300.00,250.00,258.33,ODISHA,SAMBALPUR,8
KAINSIRI,W,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,220.00,250.00,200.00,205.83,ODISHA,SAMBALPUR,8
KAINSIRI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",270.00,300.00,300.00,400.00,333.00,350.00,300.00,300.00,300.00,300.00,350.00,312.00,317.92,ODISHA,SAMBALPUR,8
KAINSIRI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",230.00,230.00,280.00,300.00,225.00,250.00,250.00,250.00,250.00,250.00,250.00,243.00,250.67,ODISHA,SAMBALPUR,8
KAINSIRI,M,"SKILLED 
LABOUR",BLACKSMITH,450.00,300.00,450.00,350.00,450.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,ODISHA,SAMBALPUR,8
KAINSIRI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,SAMBALPUR,8
KAINSIRI,M,"SKILLED 
LABOUR",CARPENTER,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,ODISHA,SAMBALPUR,8
KAINSIRI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,SAMBALPUR,8
KAINSIRI,M,"SKILLED 
LABOUR",COBBLER,350.00,350.00,350.00,350.00,350.00,350.00,350.00,450.00,450.00,350.00,350.00,300.00,362.50,ODISHA,SAMBALPUR,8
KAINSIRI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,SAMBALPUR,8
TARAVA,M,FIELD LABOUR,PLOUGHMAN,300.00,300.00,300.00,300.00,300.00,250.00,300.00,300.00,300.00,250.00,300.00,250.00,287.50,ODISHA,SONEPUR,6
TARAVA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,SONEPUR,6
TARAVA,M,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,250.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,295.83,ODISHA,SONEPUR,6
TARAVA,W,FIELD LABOUR,"REAPER & 
HARVESTER",250.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,245.83,ODISHA,SONEPUR,6
TARAVA,M,FIELD LABOUR,SOWER,300.00,300.00,300.00,300.00,300.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,270.83,ODISHA,SONEPUR,6
TARAVA,W,FIELD LABOUR,SOWER,250.00,250.00,250.00,250.00,250.00,200.00,220.00,200.00,200.00,200.00,220.00,220.00,225.83,ODISHA,SONEPUR,6
TARAVA,M,FIELD LABOUR,WEEDER,300.00,250.00,300.00,300.00,300.00,250.00,300.00,250.00,250.00,250.00,250.00,300.00,275.00,ODISHA,SONEPUR,6
TARAVA,W,FIELD LABOUR,WEEDER,250.00,200.00,300.00,250.00,300.00,200.00,250.00,200.00,200.00,220.00,220.00,250.00,236.67,ODISHA,SONEPUR,6
TARAVA,M,HERDSMEN,HERDSMEN,300.00,250.00,200.00,300.00,200.00,200.00,250.00,250.00,250.00,-,200.00,250.00,240.91,ODISHA,SONEPUR,6
TARAVA,W,HERDSMEN,HERDSMEN,250.00,200.00,200.00,250.00,200.00,200.00,220.00,200.00,200.00,-,200.00,220.00,212.73,ODISHA,SONEPUR,6
TARAVA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",300.00,290.00,300.00,350.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,325.00,305.42,ODISHA,SONEPUR,6
TARAVA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",250.00,230.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,257.00,248.92,ODISHA,SONEPUR,6
TARAVA,M,"SKILLED 
LABOUR",BLACKSMITH,350.00,350.00,250.00,350.00,250.00,400.00,400.00,350.00,350.00,400.00,400.00,400.00,354.17,ODISHA,SONEPUR,6
TARAVA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,SONEPUR,6
TARAVA,M,"SKILLED 
LABOUR",CARPENTER,400.00,400.00,400.00,400.00,400.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,429.17,ODISHA,SONEPUR,6
TARAVA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,SONEPUR,6
TARAVA,M,"SKILLED 
LABOUR",COBBLER,250.00,250.00,250.00,250.00,250.00,300.00,350.00,350.00,350.00,320.00,350.00,350.00,301.67,ODISHA,SONEPUR,6
TARAVA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,SONEPUR,6
"SARASSARA          
              SARASARA",M,FIELD LABOUR,PLOUGHMAN,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,300.00,220.00,251.67,ODISHA,SUNDARGARH,42
"SARASSARA          
              SARASARA",W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ODISHA,SUNDARGARH,42
