Centre,Gender,Labour Category,Labour Type,July-11,August-11,September-11,October-11,November-11,December-11,January-12,February-12,March-12,April-12,May-12,June-12,Annual Average,State,District,Centre_length
KHANIADHANA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,M,"SKILLED 
LABOUR",COBBLER,-,200.00,200.00,200.00,200.00,-,200.00,-,-,200.00,200.00,250.00,206.25,MADHYA PRADESH,SHIVPURI,11
KHANIADHANA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SHIVPURI,11
BURGHVA,M,FIELD LABOUR,PLOUGHMAN,90.00,-,-,-,-,-,-,-,-,-,-,-,90.00,MADHYA PRADESH,SIDHI,7
BURGHVA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIDHI,7
BURGHVA,M,FIELD LABOUR,SOWER,90.00,-,-,-,-,-,-,-,-,-,-,-,90.00,MADHYA PRADESH,SIDHI,7
BURGHVA,W,FIELD LABOUR,SOWER,80.00,-,-,-,-,-,-,-,-,-,-,-,80.00,MADHYA PRADESH,SIDHI,7
BURGHVA,M,FIELD LABOUR,WEEDER,90.00,-,-,-,-,-,-,-,-,-,-,-,90.00,MADHYA PRADESH,SIDHI,7
BURGHVA,W,FIELD LABOUR,WEEDER,80.00,-,-,-,-,-,-,-,-,-,-,-,80.00,MADHYA PRADESH,SIDHI,7
BURGHVA,M,HERDSMEN,HERDSMEN,90.00,-,-,-,-,-,-,-,-,-,-,100.00,95.00,MADHYA PRADESH,SIDHI,7
BURGHVA,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIDHI,7
BURGHVA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",90.00,-,-,-,-,-,-,-,-,-,-,100.00,95.00,MADHYA PRADESH,SIDHI,7
BURGHVA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",80.00,-,-,-,-,-,-,-,-,-,-,100.00,90.00,MADHYA PRADESH,SIDHI,7
BURGHVA,M,"SKILLED 
LABOUR",BLACKSMITH,140.00,-,-,-,-,-,-,-,-,-,-,150.00,145.00,MADHYA PRADESH,SIDHI,7
BURGHVA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIDHI,7
BURGHVA,M,"SKILLED 
LABOUR",CARPENTER,140.00,-,-,-,-,-,-,-,-,-,-,150.00,145.00,MADHYA PRADESH,SIDHI,7
BURGHVA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIDHI,7
BURGHVA,M,"SKILLED 
LABOUR",COBBLER,140.00,-,-,-,-,-,-,-,-,-,-,150.00,145.00,MADHYA PRADESH,SIDHI,7
BURGHVA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIDHI,7
DORAHA,M,FIELD LABOUR,PLOUGHMAN,-,-,125.00,-,-,-,-,150.00,200.00,200.00,-,-,168.75,MADHYA PRADESH,SIHOR,6
DORAHA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIHOR,6
DORAHA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,150.00,-,-,-,-,150.00,200.00,200.00,-,-,175.00,MADHYA PRADESH,SIHOR,6
DORAHA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,150.00,-,-,-,-,150.00,200.00,200.00,-,-,175.00,MADHYA PRADESH,SIHOR,6
DORAHA,M,FIELD LABOUR,SOWER,-,-,125.00,-,-,-,-,150.00,-,-,-,-,137.50,MADHYA PRADESH,SIHOR,6
DORAHA,W,FIELD LABOUR,SOWER,-,-,120.00,-,-,-,-,-,-,-,-,-,120.00,MADHYA PRADESH,SIHOR,6
DORAHA,M,FIELD LABOUR,WEEDER,-,-,125.00,-,-,-,-,150.00,150.00,150.00,-,-,143.75,MADHYA PRADESH,SIHOR,6
DORAHA,W,FIELD LABOUR,WEEDER,-,-,125.00,-,-,-,-,150.00,150.00,150.00,-,-,143.75,MADHYA PRADESH,SIHOR,6
DORAHA,M,HERDSMEN,HERDSMEN,-,-,125.00,-,-,-,-,125.00,150.00,150.00,-,-,137.50,MADHYA PRADESH,SIHOR,6
DORAHA,W,HERDSMEN,HERDSMEN,-,-,125.00,-,-,-,-,125.00,-,-,-,-,125.00,MADHYA PRADESH,SIHOR,6
DORAHA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,125.00,-,-,-,-,150.00,200.00,200.00,-,-,168.75,MADHYA PRADESH,SIHOR,6
DORAHA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,125.00,-,-,-,-,150.00,200.00,200.00,-,-,168.75,MADHYA PRADESH,SIHOR,6
DORAHA,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,300.00,-,-,-,-,250.00,250.00,250.00,-,-,262.50,MADHYA PRADESH,SIHOR,6
DORAHA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIHOR,6
DORAHA,M,"SKILLED 
LABOUR",CARPENTER,-,-,300.00,-,-,-,-,250.00,250.00,250.00,-,-,262.50,MADHYA PRADESH,SIHOR,6
DORAHA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIHOR,6
DORAHA,M,"SKILLED 
LABOUR",COBBLER,-,-,300.00,-,-,-,-,250.00,250.00,250.00,-,-,262.50,MADHYA PRADESH,SIHOR,6
DORAHA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,SIHOR,6
KHARGAPUR,M,FIELD LABOUR,PLOUGHMAN,250.00,250.00,-,-,-,-,-,-,-,-,-,-,250.00,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,100.00,-,150.00,-,150.00,-,-,-,133.33,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,100.00,-,125.00,-,125.00,-,-,-,116.67,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,M,FIELD LABOUR,WEEDER,100.00,100.00,-,-,-,-,-,-,-,-,-,-,100.00,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,W,FIELD LABOUR,WEEDER,95.00,100.00,-,-,-,-,-,-,-,-,-,-,97.50,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,M,HERDSMEN,HERDSMEN,100.00,100.00,-,-,100.00,-,100.00,-,100.00,-,150.00,150.00,114.29,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,-,-,325.00,-,350.00,-,350.00,-,360.00,360.00,335.00,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,M,"SKILLED 
LABOUR",CARPENTER,325.00,325.00,-,-,325.00,-,350.00,-,350.00,-,360.00,360.00,342.14,MADHYA PRADESH,TIKAMGARH,9
KHARGAPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,TIKAMGARH,9
TAJPUR,M,FIELD LABOUR,PLOUGHMAN,100.00,-,120.00,120.00,120.00,-,-,-,120.00,-,120.00,-,116.67,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,180.00,180.00,180.00,-,-,-,120.00,-,-,-,165.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,180.00,180.00,180.00,-,-,-,120.00,-,-,-,165.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,FIELD LABOUR,SOWER,100.00,-,180.00,180.00,180.00,-,-,-,100.00,-,-,-,148.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,FIELD LABOUR,SOWER,100.00,-,180.00,180.00,180.00,-,-,-,80.00,-,-,-,144.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,FIELD LABOUR,WEEDER,100.00,-,-,120.00,120.00,-,-,-,-,-,-,-,113.33,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,FIELD LABOUR,WEEDER,80.00,-,-,120.00,120.00,-,-,-,-,-,-,-,106.67,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,HERDSMEN,HERDSMEN,100.00,-,120.00,120.00,120.00,-,-,-,120.00,-,120.00,-,116.67,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,HERDSMEN,HERDSMEN,100.00,-,120.00,120.00,120.00,-,-,-,120.00,-,120.00,-,116.67,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",100.00,-,150.00,150.00,150.00,-,-,-,100.00,-,100.00,-,125.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",100.00,-,150.00,150.00,150.00,-,-,-,100.00,-,100.00,-,125.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,"SKILLED 
LABOUR",BLACKSMITH,180.00,-,200.00,200.00,200.00,-,-,-,200.00,-,200.00,-,196.67,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,"SKILLED 
LABOUR",CARPENTER,180.00,-,200.00,200.00,200.00,-,-,-,200.00,-,200.00,-,196.67,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UJJAIN,6
TAJPUR,M,"SKILLED 
LABOUR",COBBLER,150.00,-,150.00,150.00,150.00,-,-,-,150.00,-,150.00,-,150.00,MADHYA PRADESH,UJJAIN,6
TAJPUR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UJJAIN,6
PALI,M,FIELD LABOUR,PLOUGHMAN,100.00,120.00,120.00,120.00,120.00,-,-,-,130.00,-,-,-,118.33,MADHYA PRADESH,UMARIYA,4
PALI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UMARIYA,4
PALI,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,120.00,120.00,-,-,-,-,-,-,-,120.00,MADHYA PRADESH,UMARIYA,4
PALI,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,120.00,120.00,-,-,-,-,-,-,-,120.00,MADHYA PRADESH,UMARIYA,4
PALI,M,FIELD LABOUR,SOWER,100.00,120.00,120.00,120.00,120.00,-,-,-,-,-,-,-,116.00,MADHYA PRADESH,UMARIYA,4
PALI,W,FIELD LABOUR,SOWER,100.00,120.00,120.00,-,-,-,-,-,-,-,-,-,113.33,MADHYA PRADESH,UMARIYA,4
PALI,M,FIELD LABOUR,WEEDER,-,-,100.00,-,-,-,-,-,-,-,-,-,100.00,MADHYA PRADESH,UMARIYA,4
PALI,W,FIELD LABOUR,WEEDER,-,100.00,-,-,-,-,-,-,-,-,-,-,100.00,MADHYA PRADESH,UMARIYA,4
PALI,M,HERDSMEN,HERDSMEN,100.00,120.00,120.00,120.00,120.00,-,-,-,130.00,150.00,150.00,-,126.25,MADHYA PRADESH,UMARIYA,4
PALI,W,HERDSMEN,HERDSMEN,-,120.00,120.00,120.00,120.00,-,-,-,130.00,150.00,150.00,-,130.00,MADHYA PRADESH,UMARIYA,4
PALI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",100.00,120.00,120.00,120.00,120.00,-,-,-,130.00,150.00,150.00,-,126.25,MADHYA PRADESH,UMARIYA,4
PALI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",90.00,120.00,120.00,120.00,120.00,-,-,-,130.00,150.00,150.00,-,125.00,MADHYA PRADESH,UMARIYA,4
PALI,M,"SKILLED 
LABOUR",BLACKSMITH,250.00,250.00,250.00,250.00,250.00,-,-,-,250.00,250.00,250.00,-,250.00,MADHYA PRADESH,UMARIYA,4
PALI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UMARIYA,4
PALI,M,"SKILLED 
LABOUR",CARPENTER,250.00,250.00,250.00,250.00,250.00,-,-,-,250.00,250.00,250.00,-,250.00,MADHYA PRADESH,UMARIYA,4
PALI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UMARIYA,4
PALI,M,"SKILLED 
LABOUR",COBBLER,250.00,250.00,250.00,250.00,250.00,-,-,-,250.00,250.00,250.00,-,250.00,MADHYA PRADESH,UMARIYA,4
PALI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UMARIYA,4
URNARIYA,M,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,150.00,150.00,MADHYA PRADESH,UMARIYA,8
URNARIYA,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,150.00,150.00,MADHYA PRADESH,UMARIYA,8
URNARIYA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,150.00,150.00,MADHYA PRADESH,UMARIYA,8
URNARIYA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,150.00,150.00,MADHYA PRADESH,UMARIYA,8
URNARIYA,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,250.00,250.00,MADHYA PRADESH,UMARIYA,8
URNARIYA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UMARIYA,8
URNARIYA,M,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,250.00,250.00,MADHYA PRADESH,UMARIYA,8
URNARIYA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UMARIYA,8
URNARIYA,M,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,250.00,250.00,MADHYA PRADESH,UMARIYA,8
URNARIYA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,UMARIYA,8
DEVKHUJURI,M,FIELD LABOUR,PLOUGHMAN,114.00,-,114.00,-,-,-,114.00,114.00,-,-,114.00,114.00,114.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,114.00,-,-,-,-,120.00,-,-,114.00,120.00,117.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,114.00,-,-,-,-,120.00,-,-,114.00,120.00,117.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,FIELD LABOUR,SOWER,114.00,-,114.00,-,-,-,114.00,114.00,-,-,114.00,114.00,114.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,FIELD LABOUR,SOWER,114.00,-,114.00,-,-,-,114.00,114.00,-,-,114.00,114.00,114.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,FIELD LABOUR,WEEDER,-,-,114.00,-,-,-,114.00,114.00,-,-,114.00,114.00,114.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,FIELD LABOUR,WEEDER,-,-,114.00,-,-,-,-,114.00,-,-,114.00,114.00,114.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,HERDSMEN,HERDSMEN,120.00,-,120.00,-,-,-,120.00,120.00,-,-,120.00,120.00,120.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,HERDSMEN,HERDSMEN,120.00,-,120.00,-,-,-,120.00,120.00,-,-,120.00,120.00,120.00,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",114.00,-,114.00,-,-,-,-,114.00,-,-,120.00,114.00,115.20,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",114.00,-,114.00,-,-,-,-,114.00,-,-,120.00,114.00,115.20,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,"SKILLED 
LABOUR",BLACKSMITH,170.00,-,170.00,-,-,-,120.00,170.00,-,-,170.00,170.00,161.67,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,M,"SKILLED 
LABOUR",CARPENTER,170.00,-,170.00,-,-,-,120.00,170.00,-,-,170.00,170.00,161.67,MADHYA PRADESH,VIDISHA,10
DEVKHUJURI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MADHYA PRADESH,VIDISHA,10
SINDEWADI,M,FIELD LABOUR,FIELD LABOUR,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,120.00,120.00,120.00,105.00,MAHARASHTRA,CHANDRAPUR,9
SINDEWADI,W,FIELD LABOUR,FIELD LABOUR,80.00,100.00,80.00,80.00,80.00,80.00,70.00,80.00,80.00,100.00,100.00,100.00,85.83,MAHARASHTRA,CHANDRAPUR,9
SINDEWADI,M,"SKILLED 
LABOUR",BLACKSMITH,70.00,70.00,70.00,70.00,70.00,-,60.00,60.00,60.00,-,-,-,66.25,MAHARASHTRA,CHANDRAPUR,9
SINDEWADI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MAHARASHTRA,CHANDRAPUR,9
SINDEWADI,M,"SKILLED 
LABOUR",CARPENTER,70.00,70.00,70.00,70.00,70.00,-,60.00,60.00,60.00,-,-,-,66.25,MAHARASHTRA,CHANDRAPUR,9
SINDEWADI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MAHARASHTRA,CHANDRAPUR,9
SINDEWADI,M,"SKILLED 
LABOUR",COBBLER,70.00,70.00,70.00,70.00,70.00,-,60.00,60.00,60.00,-,-,-,66.25,MAHARASHTRA,CHANDRAPUR,9
SINDEWADI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MAHARASHTRA,CHANDRAPUR,9
MAUDA,M,FIELD LABOUR,FIELD LABOUR,100.00,100.00,100.00,100.00,100.00,100.00,175.00,175.00,175.00,175.00,175.00,175.00,137.50,MAHARASHTRA,NAGPUR,5
MAUDA,W,FIELD LABOUR,FIELD LABOUR,80.00,80.00,80.00,80.00,80.00,80.00,125.00,125.00,125.00,-,125.00,125.00,100.45,MAHARASHTRA,NAGPUR,5
MAUDA,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,200.00,200.00,200.00,200.00,200.00,200.00,200.00,MAHARASHTRA,NAGPUR,5
MAUDA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,MAHARASHTRA,NAGPUR,5
MAUDA,M,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,250.00,250.00,250.00,250.00,250.00,250.00,250.00,MAHARASHTRA,NAGPUR,5
MAUDA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,MAHARASHTRA,NAGPUR,5
MAUDA,M,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,175.00,175.00,175.00,175.00,175.00,175.00,175.00,MAHARASHTRA,NAGPUR,5
MAUDA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,MAHARASHTRA,NAGPUR,5
ATHAMALIK,M,FIELD LABOUR,PLOUGHMAN,100.00,-,100.00,100.00,100.00,100.00,100.00,200.00,100.00,200.00,200.00,-,130.00,ORISSA,ANGUL,9
ATHAMALIK,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ORISSA,ANGUL,9
ATHAMALIK,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,200.00,100.00,100.00,100.00,100.00,200.00,100.00,200.00,200.00,-,144.44,ORISSA,ANGUL,9
ATHAMALIK,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,150.00,80.00,80.00,80.00,80.00,150.00,80.00,100.00,100.00,-,100.00,ORISSA,ANGUL,9
ATHAMALIK,M,FIELD LABOUR,SOWER,100.00,-,100.00,100.00,100.00,100.00,100.00,200.00,100.00,100.00,100.00,-,110.00,ORISSA,ANGUL,9
ATHAMALIK,W,FIELD LABOUR,SOWER,-,-,-,-,-,80.00,80.00,150.00,-,80.00,80.00,-,94.00,ORISSA,ANGUL,9
ATHAMALIK,M,FIELD LABOUR,WEEDER,100.00,-,100.00,100.00,100.00,100.00,100.00,200.00,100.00,100.00,100.00,-,110.00,ORISSA,ANGUL,9
ATHAMALIK,W,FIELD LABOUR,WEEDER,80.00,-,80.00,80.00,80.00,80.00,80.00,150.00,80.00,80.00,80.00,-,87.00,ORISSA,ANGUL,9
ATHAMALIK,M,HERDSMEN,HERDSMEN,100.00,-,100.00,100.00,100.00,100.00,100.00,200.00,100.00,100.00,100.00,-,110.00,ORISSA,ANGUL,9
ATHAMALIK,W,HERDSMEN,HERDSMEN,80.00,-,80.00,80.00,80.00,80.00,80.00,150.00,80.00,80.00,80.00,-,87.00,ORISSA,ANGUL,9
ATHAMALIK,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",100.00,-,100.00,100.00,100.00,100.00,100.00,200.00,100.00,100.00,100.00,-,110.00,ORISSA,ANGUL,9
ATHAMALIK,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",80.00,-,80.00,80.00,80.00,80.00,80.00,150.00,80.00,80.00,80.00,-,87.00,ORISSA,ANGUL,9
ATHAMALIK,M,"SKILLED 
LABOUR",BLACKSMITH,200.00,-,200.00,200.00,170.00,200.00,200.00,200.00,200.00,200.00,200.00,-,197.00,ORISSA,ANGUL,9
ATHAMALIK,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ORISSA,ANGUL,9
ATHAMALIK,M,"SKILLED 
LABOUR",CARPENTER,200.00,-,200.00,200.00,250.00,200.00,200.00,200.00,200.00,300.00,300.00,-,225.00,ORISSA,ANGUL,9
ATHAMALIK,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ORISSA,ANGUL,9
ATHAMALIK,M,"SKILLED 
LABOUR",COBBLER,200.00,-,200.00,200.00,150.00,200.00,200.00,150.00,200.00,200.00,200.00,-,190.00,ORISSA,ANGUL,9
ATHAMALIK,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,ORISSA,ANGUL,9
JALESWAR,M,FIELD LABOUR,PLOUGHMAN,200.00,-,250.00,150.00,150.00,150.00,150.00,150.00,150.00,200.00,200.00,-,175.00,ORISSA,BALASORE,8
JALESWAR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,ORISSA,BALASORE,8
JALESWAR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,150.00,150.00,150.00,150.00,150.00,150.00,150.00,200.00,200.00,-,161.11,ORISSA,BALASORE,8
JALESWAR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,130.00,130.00,130.00,130.00,130.00,130.00,130.00,150.00,150.00,-,134.44,ORISSA,BALASORE,8
JALESWAR,M,FIELD LABOUR,SOWER,150.00,-,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,150.00,ORISSA,BALASORE,8
JALESWAR,W,FIELD LABOUR,SOWER,-,-,90.00,-,90.00,90.00,90.00,90.00,-,-,-,-,90.00,ORISSA,BALASORE,8
JALESWAR,M,FIELD LABOUR,WEEDER,150.00,-,150.00,150.00,-,150.00,150.00,150.00,150.00,150.00,150.00,-,150.00,ORISSA,BALASORE,8
JALESWAR,W,FIELD LABOUR,WEEDER,90.00,-,90.00,90.00,-,90.00,90.00,90.00,90.00,100.00,100.00,-,92.22,ORISSA,BALASORE,8
JALESWAR,M,HERDSMEN,HERDSMEN,100.00,-,100.00,120.00,120.00,120.00,120.00,120.00,120.00,150.00,150.00,-,122.00,ORISSA,BALASORE,8
JALESWAR,W,HERDSMEN,HERDSMEN,-,-,-,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,-,100.00,ORISSA,BALASORE,8
JALESWAR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",100.00,-,120.00,120.00,120.00,120.00,120.00,120.00,120.00,150.00,150.00,-,124.00,ORISSA,BALASORE,8
JALESWAR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",90.00,-,100.00,100.00,100.00,100.00,100.00,100.00,100.00,120.00,120.00,-,103.00,ORISSA,BALASORE,8
JALESWAR,M,"SKILLED 
LABOUR",BLACKSMITH,150.00,-,150.00,150.00,150.00,150.00,150.00,150.00,150.00,200.00,200.00,-,160.00,ORISSA,BALASORE,8
JALESWAR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,ORISSA,BALASORE,8
JALESWAR,M,"SKILLED 
LABOUR",CARPENTER,200.00,-,200.00,200.00,200.00,200.00,200.00,200.00,200.00,250.00,250.00,-,210.00,ORISSA,BALASORE,8
JALESWAR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,ORISSA,BALASORE,8
